ticker,fiscal_quarter_end,announcement_date,eps_beat,price_1m_before,price_3m_before,price_change_1m_pct,price_change_3m_pct,eps_estimate_average,eps_estimate_high,eps_estimate_low,eps_estimate_analyst_count,eps_estimate_average_7_days_ago,eps_estimate_average_30_days_ago,eps_estimate_average_60_days_ago,eps_estimate_average_90_days_ago,eps_estimate_revision_up_trailing_7_days,eps_estimate_revision_down_trailing_7_days,eps_estimate_revision_up_trailing_30_days,eps_estimate_revision_down_trailing_30_days,revenue_estimate_average,revenue_estimate_high,revenue_estimate_low,revenue_estimate_analyst_count,elo_before,elo_decay,elo_momentum,elo_vol_4q,total_revenue_yoy_growth_lag1,total_revenue_qoq_growth_lag1,total_revenue_ttm_yoy_growth_lag1,actual_eps_yoy_growth_lag1,actual_eps_qoq_growth_lag1,ebitda_yoy_growth_lag1,operating_income_yoy_growth_lag1,gross_margin_yoy_change_lag1,operating_margin_yoy_change_lag1,stock_price_pre,stock_price_post,atm_strike_pre,atm_call_mid_pre,atm_put_mid_pre,straddle_price_pre,straddle_pct_pre,iv_call_pre,iv_put_pre,iv_avg_pre,iv_avg_post,iv_crush_pct,iv_term_slope,atm_open_interest_pre,atm_volume_pre,chain_pc_volume_ratio,dte_pre,actual_move_pct,crush_profitable,crush_pnl_pct,spy_join_date,spy_spot,spy_spy_close,spy_atm_iv_30d,spy_atm_iv_60d,spy_atm_iv_90d,spy_term_slope_30_60,spy_term_slope_30_90,spy_backwardation_flag,spy_iv_25d_put,spy_iv_25d_call,spy_risk_reversal_25d,spy_butterfly_25d,spy_iv_rank_30d,spy_iv_rank_252d,spy_iv_percentile_252d,spy_rv_5d,spy_rv_21d,spy_vrp_30d,spy_vol_expansion,spy_pc_ratio,spy_pc_ratio_z_20d,spy_voi_ratio,spy_voi_ratio_z_20d,spy_spy_ret_5d,spy_spy_ret_21d,spy_spy_dd_from_60d_high,spy_spy_above_200d_ma,spy_vix_close,spy_vix3m_close,spy_vix_minus_atm_iv_30d,entry_premium,exit_intrinsic,half_spread,commission,pnl_dollars,pnl_pct_notional
HLT,2025-03-31,2025-04-29,0.0,225.71,253.93,0.31,-10.84,1.6072,1.65,1.53,18.0,1.6132,1.6264,1.6262,1.6644,2.0,0.0,2.0,9.0,2714416300.0,2780000000.0,2663000000.0,10.0,5709.6,5360.64,-218.79,517.64,9.17,289.75,9.54,4.76,-8.33,8.47,6.52,-1.22,-0.53,220.0,230.0,220.0,8.7,6.65,15.35,6.9772727272727275,0.3856,0.39536,0.39048,0.29779500000000003,23.736170866625685,-0.06829000000000002,195.0,38.0,2.3490701001430616,18.0,4.545454545454541,1,2.431818181818186,2025-04-28,551.0,544.6068115234375,0.22463,0.2163389999999999,0.2163765384615384,-0.008291,-0.0082534615384615,1,0.2615585714285714,0.18073,0.0808285714285714,-0.0034857142857142,0.2888526205273398,0.3870369377580014,0.9282868525896414,0.1620361072968415,0.5238084340701601,-0.2991784340701601,0.3093423029441676,1.13,-1.2319261118105729,0.9663638379186664,-0.3400728908996714,0.0719426793983846,-0.0286204548834291,-0.0985806757161125,0,25.149999618530273,25.729999542236328,2.6869996185302725,15.35,10.0,1.5350000000000001,2.6,378.8999999999999,0.017222727272727268
GM,2025-03-31,2025-04-29,1.0,46.68,49.78,0.56,-5.71,2.6646,2.991,2.17,21.0,2.6534,2.5922,2.5931,2.5333,5.0,0.0,6.0,0.0,43207828960.0,48486000000.0,40764000000.0,13.0,30901.6,29393.92,626.43,508.71,9.08,284.45,8.8,54.84,-35.14,133.96,37.49,-5.41,1.41,47.0,45.5,47.0,1.645,1.42,3.065,6.5212765957446805,0.76608,0.78559,0.775835,0.6977899999999999,10.059484297563289,-0.385355,6042.0,2890.0,0.7694435604298759,4.0,3.1914893617021267,1,3.329787234042554,2025-04-28,551.0,544.6068115234375,0.22463,0.2163389999999999,0.2163765384615384,-0.008291,-0.0082534615384615,1,0.2615585714285714,0.18073,0.0808285714285714,-0.0034857142857142,0.2888526205273398,0.3870369377580014,0.9282868525896414,0.1620361072968415,0.5238084340701601,-0.2991784340701601,0.3093423029441676,1.13,-1.2319261118105729,0.9663638379186664,-0.3400728908996714,0.0719426793983846,-0.0286204548834291,-0.0985806757161125,0,25.149999618530273,25.729999542236328,2.6869996185302725,3.065,1.5,0.3065,2.6,123.25,0.02622340425531915
FSLR,2025-03-31,2025-04-29,0.0,127.32,166.01,7.79,-17.33,2.4688,3.46,1.972,22.0,2.4659,2.5076,4.0005,4.1222,1.0,0.0,4.0,4.0,844523890.0,1043600000.0,796500000.0,26.0,3227.58,5096.44,-1295.24,1298.07,26.75,373.86,25.92,12.31,25.43,54.15,62.66,4.98,7.32,141.0,126.0,141.0,6.275,6.449999999999999,12.725,9.02482269503546,1.08802,1.07827,1.083145,0.7612,29.723167258307985,-0.45852500000000007,137.0,74.0,1.173850445424278,4.0,10.63829787234043,0,-1.61347517730497,2025-04-28,551.0,544.6068115234375,0.22463,0.2163389999999999,0.2163765384615384,-0.008291,-0.0082534615384615,1,0.2615585714285714,0.18073,0.0808285714285714,-0.0034857142857142,0.2888526205273398,0.3870369377580014,0.9282868525896414,0.1620361072968415,0.5238084340701601,-0.2991784340701601,0.3093423029441676,1.13,-1.2319261118105729,0.9663638379186664,-0.3400728908996714,0.0719426793983846,-0.0286204548834291,-0.0985806757161125,0,25.149999618530273,25.729999542236328,2.6869996185302725,12.725,15.0,1.2725,2.6,-357.3500000000001,-0.025343971631205678
EXR,2025-03-31,2025-04-29,1.0,145.46,153.02,-2.77,-7.57,1.0194,1.0501,0.96,6.0,1.0318,1.0461,1.0651,1.0761,0.0,0.0,0.0,1.0,707583200.0,717421000.0,700300000.0,5.0,13960.8,13795.68,243.97,682.84,27.64,290.5,32.13,21.57,36.26,26.07,13.09,-0.98,-5.1,140.0,145.0,140.0,5.9,4.35,10.25,7.321428571428572,0.37584,0.43438,0.40510999999999997,0.258775,36.1222877736911,-0.08779999999999999,19.0,10.0,63.4,18.0,3.571428571428581,1,3.749999999999991,2025-04-28,551.0,544.6068115234375,0.22463,0.2163389999999999,0.2163765384615384,-0.008291,-0.0082534615384615,1,0.2615585714285714,0.18073,0.0808285714285714,-0.0034857142857142,0.2888526205273398,0.3870369377580014,0.9282868525896414,0.1620361072968415,0.5238084340701601,-0.2991784340701601,0.3093423029441676,1.13,-1.2319261118105729,0.9663638379186664,-0.3400728908996714,0.0719426793983846,-0.0286204548834291,-0.0985806757161125,0,25.149999618530273,25.729999542236328,2.6869996185302725,10.25,5.0,1.0250000000000001,2.6,419.8999999999999,0.029992857142857137
GLW,2025-03-31,2025-04-29,1.0,45.86,49.8,-3.05,-10.72,0.5122,0.5246,0.5,9.0,0.5111,0.5069,0.5017,0.4914,1.0,0.0,2.0,0.0,3630360960.0,3644000000.0,3600000000.0,4.0,3378.4,3292.0,67.58,30.67,4.21,286.85,2.49,46.15,5.56,180.0,27.53,1.37,1.58,44.0,44.5,44.0,1.415,1.89,3.3049999999999997,7.511363636363636,0.73681,1.05875,0.89778,0.49292,45.095680456236494,-0.5170600000000001,131.0,794.0,0.23479093520587296,4.0,1.1363636363636465,1,6.374999999999989,2025-04-28,551.0,544.6068115234375,0.22463,0.2163389999999999,0.2163765384615384,-0.008291,-0.0082534615384615,1,0.2615585714285714,0.18073,0.0808285714285714,-0.0034857142857142,0.2888526205273398,0.3870369377580014,0.9282868525896414,0.1620361072968415,0.5238084340701601,-0.2991784340701601,0.3093423029441676,1.13,-1.2319261118105729,0.9663638379186664,-0.3400728908996714,0.0719426793983846,-0.0286204548834291,-0.0985806757161125,0,25.149999618530273,25.729999542236328,2.6869996185302725,3.3049999999999997,0.5,0.3305,2.6,244.85,0.05564772727272727
PEG,2025-03-31,2025-04-30,0.0,82.3,83.83,-2.88,-4.65,1.4332,1.5,1.3489,13.0,1.4077,1.4208,1.3674,1.3635,3.0,0.0,3.0,3.0,3142557030.0,3460000000.0,2979900000.0,4.0,5308.91,5222.17,34.76,35.81,-8.43,289.48,-8.83,55.56,-6.67,-20.7,-36.15,-8.55,-9.92,82.5,80.0,82.5,1.2,2.45,3.6500000000000004,4.424242424242425,0.21975,0.2978,0.258775,0.26853,-3.7696840884938707,-0.024389999999999967,311.0,1750.0,0.5817078456870395,17.0,3.0303030303030276,1,1.3939393939393971,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,3.6500000000000004,2.5,0.36500000000000005,2.6,75.90000000000005,0.009200000000000005
KLAC,2025-03-31,2025-04-30,1.0,679.8,742.43,3.37,-5.35,8.0845,8.37,7.78,21.0,8.0693,8.0679,8.0679,7.4669,21.0,0.0,21.0,0.0,3009805760.0,3070000000.0,2953000000.0,20.0,-21484.67,-12776.2,-3001.45,4987.42,23.73,0.0,15.79,-62.59,-63.78,43.68,30.43,-0.42,2.07,690.0,680.0,690.0,27.45,27.85,55.3,8.014492753623188,0.4734,0.46365,0.46852499999999997,0.41974500000000003,10.411397470785964,-0.048779999999999935,98.0,15.0,5.2827586206896555,17.0,1.449275362318836,1,6.565217391304351,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,55.3,10.0,5.53,2.6,3974.3999999999996,0.05759999999999999
MAA,2025-03-31,2025-04-30,1.0,167.58,151.84,-4.73,5.14,0.865,0.88,0.85,2.0,0.905,0.96,0.97,0.97,0.0,0.0,0.0,1.0,551073380.0,556663000.0,546332000.0,13.0,18383.2,16426.08,1805.33,1327.65,1.98,297.55,2.06,25.44,34.91,1.08,-4.67,-2.24,-2.09,160.0,160.0,160.0,2.95,4.5,7.45,4.65625,0.28804,0.23926,0.26365,0.20024,24.05082495732979,-0.024389999999999995,93.0,0.0,10.2,17.0,0.0,1,4.65625,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,7.45,0.0,0.7450000000000001,2.6,667.9,0.041743749999999996
MET,2025-03-31,2025-04-30,0.0,80.29,87.0,-6.13,-13.37,2.0,2.0548,1.96,13.0,2.0332,2.0866,2.0886,2.1397,0.0,0.0,0.0,11.0,18075299100.0,18508000000.0,17751000000.0,5.0,18448.8,18711.2,-277.33,454.81,4.83,287.92,6.13,8.29,7.18,87.85,208.0,2.71,6.19,75.0,75.0,75.0,3.075,1.95,5.025,6.7,0.33682,0.40511,0.370965,0.27341000000000004,26.2976291563894,-0.058535000000000004,1008.0,29.0,1.114882506527415,17.0,0.0,1,6.7,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,5.025,0.0,0.5025000000000001,2.6,449.65,0.05995333333333333
META,2025-03-31,2025-04-30,1.0,576.36,687.0,-4.75,-20.09,5.2229,5.85,4.78,43.0,5.2304,5.2396,5.2418,5.3539,0.0,0.0,5.0,12.0,41361415510.0,42724000000.0,40231000000.0,45.0,19151.2,14841.44,2484.23,805.34,21.94,305.28,22.17,50.47,33.0,52.06,48.4,0.91,7.52,555.0,572.5,555.0,21.225,21.425,42.650000000000006,7.684684684684686,1.06851,1.05875,1.06363,0.536815,49.52991171742053,-0.6048600000000001,1765.0,3772.0,0.4773224432737487,3.0,3.153153153153143,1,4.5315315315315425,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,42.650000000000006,17.5,4.265000000000001,2.6,2085.9000000000005,0.03758378378378379
MLM,2025-03-31,2025-04-30,1.0,478.13,546.33,9.59,-4.09,1.855,2.22,1.61,8.0,1.8563,1.7587,1.7587,2.0201,1.0,0.0,5.0,1.0,1344545450.0,1370900000.0,1290000000.0,11.0,15915.01,16656.86,-14.99,937.8,-3.56,246.0,-4.24,3.89,-18.61,53.75,69.61,-1.12,17.87,500.0,530.0,500.0,17.3,12.7,30.0,6.0,0.32707,0.35633,0.3417,0.278285,18.55867720222417,-0.048780000000000046,14.0,1.0,5.3,17.0,6.000000000000005,0,-5.329070518200751e-15,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,30.0,30.0,3.0,2.6,-302.6,-0.006052
NCLH,2025-03-31,2025-04-30,0.0,18.96,29.07,-15.45,-44.86,0.0903,0.11,0.077,18.0,0.0895,0.0889,0.0911,0.0912,1.0,0.0,3.0,0.0,2147032190.0,2185109890.0,2119264620.0,18.0,-3511.1,-3978.55,141.09,140.89,10.87,237.77,11.49,244.44,-73.74,40.57,57.47,3.95,4.57,17.5,16.5,17.5,0.585,0.935,1.52,8.685714285714285,1.00998,1.40021,1.205095,0.609985,49.38282873964294,-0.643885,2771.0,2100.0,1.156784916894071,3.0,5.714285714285716,1,2.971428571428569,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,1.52,1.0,0.15200000000000002,2.6,34.199999999999996,0.01954285714285714
PPL,2025-03-31,2025-04-30,1.0,36.11,33.47,1.08,9.05,0.5404,0.59,0.44,11.0,0.521,0.5143,0.5116,0.5075,2.0,0.0,1.0,1.0,2319020400.0,2387000000.0,2251040810.0,2.0,192.1,209.37,-12.29,90.58,1.8,309.58,0.82,-15.0,-19.05,9.78,6.75,0.69,0.95,37.0,36.0,37.0,0.4,0.9750000000000001,1.375,3.7162162162162162,0.20024,0.21975,0.209995,0.239265,-13.93842710540728,-0.014629999999999976,10477.0,19.0,0.13553113553113552,17.0,2.7027027027026973,1,1.013513513513519,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,1.375,1.0,0.1375,2.6,21.15,0.005716216216216216
VTR,2025-03-31,2025-04-30,1.0,68.76,60.16,1.92,16.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315345580.0,1362187000.0,1289028000.0,7.0,4907.1,4246.62,416.0,136.02,9.48,298.3,9.32,156.52,160.0,2.32,-60.25,25.45,-25.16,70.0,65.0,70.0,1.025,2.075,3.1,4.428571428571429,0.22951,0.28804,0.258775,0.278285,-7.539368176987741,0.009755000000000014,338.0,7.0,0.16296296296296298,17.0,7.14285714285714,0,-2.714285714285711,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,3.1,5.0,0.31000000000000005,2.6,-223.6,-0.03194285714285714
PSA,2025-03-31,2025-04-30,1.0,299.29,298.05,0.38,0.8,2.395,2.46,2.33,8.0,2.3989,2.3931,2.4986,2.4932,0.0,0.0,0.0,4.0,1176418120.0,1190100000.0,1153191000.0,8.0,20258.4,21537.12,-588.93,761.85,3.94,295.33,4.3,13.57,16.2,4.91,-5.08,-1.38,-4.45,290.0,300.0,290.0,10.45,6.55,17.0,5.862068965517241,0.33682,0.32707,0.33194500000000005,0.26365,20.574191507629287,-0.05366000000000004,61.0,3.0,0.39285714285714285,17.0,3.4482758620689724,1,2.4137931034482687,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,17.0,10.0,1.7000000000000002,2.6,527.4,0.01818620689655172
PTC,2025-03-31,2025-04-30,1.0,154.95,192.01,0.01,-19.29,1.404,1.48,1.33,16.0,1.404,1.4002,1.3972,1.6265,2.0,0.0,2.0,1.0,607606850.0,618853000.0,590000000.0,15.0,9730.46,7690.9,1139.86,640.49,2.71,0.0,3.07,43.52,40.91,-4.44,-2.69,0.22,-1.14,155.0,155.0,155.0,5.1,6.7,11.8,7.612903225806453,0.42462,0.46365,0.444135,0.351455,20.867529017078137,-0.11706499999999997,90.0,1.0,0.03367875647668394,17.0,0.0,1,7.612903225806453,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,11.8,0.0,1.1800000000000002,2.6,1059.4,0.0683483870967742
VICI,2025-03-31,2025-04-30,1.0,32.62,29.84,-1.84,7.31,0.685,0.69,0.68,2.0,0.685,0.69,0.68,0.68,1.0,0.0,1.0,0.0,977033370.0,989200000.0,918582260.0,13.0,-639.2,-744.32,39.68,59.53,6.57,299.02,6.84,-6.94,-4.29,5.65,5.98,0.05,-0.5,32.5,32.5,32.5,0.5,0.725,1.225,3.769230769230769,0.21,0.22951,0.21975499999999998,0.18073,17.75841277786625,-0.009759999999999991,15245.0,99.0,0.4182692307692308,17.0,0.0,1,3.769230769230769,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,1.225,0.0,0.12250000000000001,2.6,107.65,0.03312307692307692
VMC,2025-03-31,2025-04-30,1.0,233.3,276.36,12.44,-5.08,0.7662,0.93,0.5764,17.0,0.7541,0.7837,0.7885,1.0691,1.0,0.0,1.0,3.0,1651386470.0,1738500000.0,1397255000.0,16.0,12575.2,12251.04,360.25,489.0,-4.68,270.16,-5.45,48.63,-2.25,-3.11,-4.41,1.92,0.06,250.0,260.0,250.0,5.9,10.2,16.1,6.4399999999999995,0.36609,0.37584,0.370965,0.27341,26.29762915638942,-0.06340999999999997,366.0,24.0,1.1898734177215189,17.0,4.0000000000000036,1,2.439999999999996,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,16.1,10.0,1.6100000000000003,2.6,446.4000000000001,0.017856000000000004
YUM,2025-03-31,2025-04-30,1.0,157.36,130.73,-4.4,15.08,1.2819,1.37,1.2,26.0,1.2811,1.281,1.2731,1.2703,3.0,0.0,6.0,7.0,1850653710.0,2137000000.0,1780000000.0,20.0,3543.2,3567.84,-8.89,55.0,6.68,313.42,5.12,27.78,17.52,3.22,3.67,-1.93,-0.93,150.0,150.0,150.0,2.725,5.050000000000001,7.775,5.183333333333334,0.28804,0.30755,0.29779500000000003,0.19536,34.397824006447394,-0.05853500000000003,210.0,161.0,0.6873190503763752,17.0,0.0,1,5.183333333333334,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,7.775,0.0,0.7775000000000001,2.6,697.15,0.046476666666666666
PRU,2025-03-31,2025-04-30,1.0,111.68,121.88,-8.03,-15.73,3.181,3.4,3.0,14.0,3.2875,3.4037,3.3807,3.4906,0.0,0.0,0.0,10.0,14562146260.0,17713000000.0,13170000000.0,5.0,5994.4,11952.8,-2593.07,3023.88,30.19,261.67,40.21,14.73,138.71,19.65,-1.23,-7.59,-1.45,105.0,100.0,105.0,3.0,3.55,6.55,6.238095238095238,0.37584,0.34658,0.36121000000000003,0.234385,35.11115417624097,-0.048780000000000046,595.0,44.0,0.4883720930232558,17.0,4.761904761904767,1,1.476190476190471,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,6.55,5.0,0.655,2.6,86.89999999999999,0.008276190476190475
INVH,2025-03-31,2025-04-30,1.0,34.85,30.99,-1.89,10.33,0.1402,0.1402,0.1402,1.0,0.1402,0.1402,0.1482,0.1482,0.0,0.0,0.0,1.0,664429660.0,668253000.0,652743610.0,10.0,4213.6,4508.0,-33.65,141.78,7.67,296.62,7.98,-33.33,-6.67,0.46,5.97,-0.83,-0.46,32.5,35.0,32.5,1.625,0.4,2.025,6.230769230769231,0.30755,0.30755,0.30755,0.22463,26.961469679726875,-0.03902,64.0,0.0,0.5423728813559322,17.0,7.692307692307687,0,-1.4615384615384563,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,2.025,2.5,0.2025,2.6,-70.35000000000001,-0.02164615384615385
WDC,2025-03-31,2025-04-30,1.0,40.43,65.78,8.48,-33.32,1.1081,1.32,0.99,12.0,1.1267,1.1173,1.0922,1.4774,1.0,0.0,0.0,0.0,2483941070.0,3879000000.0,2228864780.0,13.0,25173.94,38066.02,-4539.19,6317.28,41.33,0.0,24.1,-1924.0,-357.63,12050.0,505.71,19.15,26.81,41.0,44.5,41.0,1.6,1.76,3.3600000000000003,8.195121951219512,1.20509,1.06851,1.1368,0.634375,44.19642857142857,-0.65364,913.0,906.0,1.0543676973213576,3.0,8.536585365853666,0,-0.34146341463415375,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,3.3600000000000003,3.5,0.3360000000000001,2.6,-50.199999999999974,-0.012243902439024384
HST,2025-03-31,2025-04-30,1.0,14.21,16.64,-0.63,-15.14,0.28,0.29,0.27,3.0,0.28,0.28,0.31,0.3267,0.0,0.0,0.0,2.0,1546371300.0,1575381790.0,1413000000.0,13.0,10373.6,10279.4,152.58,130.8,7.02,330.93,6.89,-21.05,25.0,1.56,5.8,-0.3,-0.18,14.0,15.0,14.0,0.5,0.45,0.95,6.785714285714286,0.3856,0.39536,0.39048,0.29779999999999995,23.734890391313265,-0.024395,5197.0,18.0,1.9830508474576272,17.0,7.14285714285714,0,-0.3571428571428541,2025-04-29,555.0,548.0375366210938,0.21,0.210971,0.209995,0.0009709999999999,-5.000000000005e-06,1,0.24902,0.1723642857142857,0.0766557142857142,0.0006921428571428,0.2378950196794562,0.3431147804642684,0.904382470119522,0.1280862745322614,0.5197689874151381,-0.3097689874151381,0.2464292361290099,1.12,-1.1727468271726054,0.9166719779852924,-0.3367301576114782,0.051341838397229,-0.0024115760092516,-0.0929022269088302,0,24.170000076293945,25.219999313354492,3.1700000762939453,0.95,1.0,0.095,2.6,-17.100000000000005,-0.012214285714285717
