ticker,fiscal_quarter_end,announcement_date,eps_beat,price_1m_before,price_3m_before,price_change_1m_pct,price_change_3m_pct,eps_estimate_average,eps_estimate_high,eps_estimate_low,eps_estimate_analyst_count,eps_estimate_average_7_days_ago,eps_estimate_average_30_days_ago,eps_estimate_average_60_days_ago,eps_estimate_average_90_days_ago,eps_estimate_revision_up_trailing_7_days,eps_estimate_revision_down_trailing_7_days,eps_estimate_revision_up_trailing_30_days,eps_estimate_revision_down_trailing_30_days,revenue_estimate_average,revenue_estimate_high,revenue_estimate_low,revenue_estimate_analyst_count,elo_before,elo_decay,elo_momentum,elo_vol_4q,total_revenue_yoy_growth_lag1,total_revenue_qoq_growth_lag1,total_revenue_ttm_yoy_growth_lag1,actual_eps_yoy_growth_lag1,actual_eps_qoq_growth_lag1,ebitda_yoy_growth_lag1,operating_income_yoy_growth_lag1,gross_margin_yoy_change_lag1,operating_margin_yoy_change_lag1,stock_price_pre,stock_price_post,atm_strike_pre,atm_expiration_pre,atm_call_mid_pre,atm_put_mid_pre,straddle_price_pre,straddle_pct_pre,atm_call_mid_post,atm_put_mid_post,exit_premium,expiry_close,exit_intrinsic_at_expiry,iv_call_pre,iv_put_pre,iv_avg_pre,iv_avg_post,iv_crush_pct,iv_term_slope,atm_open_interest_pre,atm_volume_pre,chain_pc_volume_ratio,dte_pre,actual_move_pct,crush_profitable,crush_pnl_pct,spy_join_date,spy_spot,spy_spy_close,spy_atm_iv_30d,spy_atm_iv_60d,spy_atm_iv_90d,spy_term_slope_30_60,spy_term_slope_30_90,spy_backwardation_flag,spy_iv_25d_put,spy_iv_25d_call,spy_risk_reversal_25d,spy_butterfly_25d,spy_iv_rank_30d,spy_iv_rank_252d,spy_iv_percentile_252d,spy_rv_5d,spy_rv_21d,spy_vrp_30d,spy_vol_expansion,spy_pc_ratio,spy_pc_ratio_z_20d,spy_voi_ratio,spy_voi_ratio_z_20d,spy_spy_ret_5d,spy_spy_ret_21d,spy_spy_dd_from_60d_high,spy_spy_above_200d_ma,spy_vix_close,spy_vix3m_close,spy_vix_minus_atm_iv_30d,entry_premium,exit_cost,exit_source,half_spread,commission,pnl_dollars,pnl_pct_notional
CI,2025-06-30,2025-07-31,1.0,334.39,334.75,-20.04,-20.13,7.1537,7.3931,7.08,22.0,7.1346,7.132,7.1246,7.2096,1.0,0.0,1.0,1.0,62606346990.0,65006000000.0,60107000000.0,14.0,22305.18,23088.2,-554.1,1415.51,14.4,-73.49,24.76,4.17,1.51,0.82,-12.63,-1.06,-0.93,297.5,262.5,297.5,2025-08-01,7.6,7.1,14.7,4.941176470588235,0.03,35.1,35.13,262.23,35.26999999999998,0.84413,0.83437,0.83925,0.33194,60.448019064641045,-0.507305,167.0,1057.0,0.3049040511727079,2.0,11.764705882352944,0,-6.823529411764709,2025-07-30,639.0,629.1236572265625,0.12707,0.1310586363636363,0.1406592857142857,0.0039886363636363,0.0135892857142857,0,0.1417,0.12219,0.01951,0.0048749999999999,0.0986228599474555,0.0941424971854393,0.2948207171314741,0.0408396912650332,0.0648491300796026,0.0622208699203974,0.6297646740195635,1.29,0.7565332011284679,1.0574451677843406,-0.2587041109526384,0.0003942349687,0.0268836165054346,-0.004143684173762,1,15.479999542236328,18.350000381469727,2.7729995422363274,14.7,35.26999999999998,expiry_intrinsic,0.735,1.9500000000000002,-2132.449999999998,-0.07167899159663858
BMY,2025-06-30,2025-07-31,1.0,47.51,50.57,-8.84,-14.36,1.1011,1.67,0.96,21.0,1.1614,1.613,1.6798,1.6798,0.0,0.0,1.0,14.0,11384375970.0,11767400000.0,11194000000.0,19.0,12295.04,11042.38,640.19,154.49,-5.6,-76.81,5.73,140.91,7.78,152.31,129.38,9.99,18.49,46.0,44.0,46.0,2025-08-01,1.1400000000000001,1.135,2.2750000000000004,4.945652173913044,0.02,1.8399999999999999,1.8599999999999999,44.23,1.7700000000000031,0.84413,0.83437,0.83925,0.26853,68.00357462019662,-0.47316,58.0,197.0,1.3485782292685,2.0,4.347826086956519,1,0.5978260869565251,2025-07-30,639.0,629.1236572265625,0.12707,0.1310586363636363,0.1406592857142857,0.0039886363636363,0.0135892857142857,0,0.1417,0.12219,0.01951,0.0048749999999999,0.0986228599474555,0.0941424971854393,0.2948207171314741,0.0408396912650332,0.0648491300796026,0.0622208699203974,0.6297646740195635,1.29,0.7565332011284679,1.0574451677843406,-0.2587041109526384,0.0003942349687,0.0268836165054346,-0.004143684173762,1,15.479999542236328,18.350000381469727,2.7729995422363274,2.2750000000000004,1.7700000000000031,expiry_intrinsic,0.11375000000000002,1.9500000000000002,37.17499999999972,0.008081521739130374
COIN,2025-06-30,2025-07-31,1.0,335.33,204.93,12.65,84.34,1.5095,5.68,0.55,19.0,1.3565,1.3938,1.4428,1.7506,4.0,0.0,4.0,7.0,1593770940.0,2104100000.0,1400000000.0,21.0,-13429.52,-9723.03,1058.08,5692.95,24.23,42.75,5.43,-88.84,71.43,-82.74,-7.19,-0.87,-11.74,377.5,315.0,377.5,2025-08-01,13.5,13.175,26.675,7.066225165562915,0.04,62.625,62.665,314.69,62.81,1.20509,1.18558,1.195335,0.61974,48.15344652335957,-0.604865,398.0,510.0,0.4959101234236351,2.0,16.55629139072847,0,-9.490066225165556,2025-07-30,639.0,629.1236572265625,0.12707,0.1310586363636363,0.1406592857142857,0.0039886363636363,0.0135892857142857,0,0.1417,0.12219,0.01951,0.0048749999999999,0.0986228599474555,0.0941424971854393,0.2948207171314741,0.0408396912650332,0.0648491300796026,0.0622208699203974,0.6297646740195635,1.29,0.7565332011284679,1.0574451677843406,-0.2587041109526384,0.0003942349687,0.0268836165054346,-0.004143684173762,1,15.479999542236328,18.350000381469727,2.7729995422363274,26.675,62.81,expiry_intrinsic,1.3337500000000002,1.9500000000000002,-3748.8250000000007,-0.09930662251655631
LIN,2025-06-30,2025-08-01,1.0,477.17,454.95,-3.72,0.98,4.0352,4.0827,3.95,19.0,4.0315,4.0288,4.0251,4.0931,1.0,0.0,3.0,1.0,8377816860.0,8515000000.0,8172410000.0,15.0,33528.88,33331.21,111.05,29.29,0.15,-75.42,0.75,5.33,-0.5,0.13,9.03,1.31,2.23,460.0,465.0,460.0,2025-08-15,8.95,8.350000000000001,17.3,3.7608695652173916,11.6,3.9499999999999997,15.549999999999999,480.08,20.079999999999984,0.22951,0.23926,0.234385,0.20024,14.567911769097854,-0.03414500000000001,32.0,27.0,3.990304709141274,15.0,1.0869565217391353,1,2.6739130434782563,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,17.3,20.079999999999984,expiry_intrinsic,0.8650000000000001,1.9500000000000002,-366.44999999999834,-0.007966304347826051
TROW,2025-06-30,2025-08-01,1.0,99.96,91.65,3.1,12.45,2.1345,2.6,2.01,10.0,2.0995,1.9979,2.0022,2.0073,3.0,0.0,7.0,2.0,1747317200.0,1761000000.0,1715328000.0,5.0,8599.52,8722.27,-122.56,673.4,0.78,-75.13,7.7,-6.3,16.15,1.4,1.65,1.74,0.29,100.0,105.0,100.0,2025-08-15,3.55,1.875,5.425,5.425,6.65,0.35,7.0,107.04,7.040000000000006,0.32707,0.31731,0.32219,0.26365,18.16940314721127,-0.053659999999999985,652.0,51.0,4.109412711182623,15.0,5.000000000000004,1,0.4249999999999954,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,5.425,7.040000000000006,expiry_intrinsic,0.27125,1.9500000000000002,-190.57500000000064,-0.019057500000000064
REGN,2025-06-30,2025-08-01,1.0,547.74,605.61,2.03,-7.72,8.4306,9.45,4.25,21.0,8.4362,8.5694,8.5274,8.5098,1.0,0.0,5.0,9.0,3281129190.0,3452000000.0,3023012000.0,20.0,89234.02,87681.56,3795.16,4000.07,-3.7,-78.67,7.53,-13.93,-31.9,25.24,-21.25,-1.54,-4.35,545.0,572.5,545.0,2025-08-01,16.05,15.35,31.4,5.761467889908257,,,,558.87,13.870000000000005,1.39045,1.37094,1.380695,0.34658,74.8981491205516,-0.951195,2.0,2.0,0.48425310603871713,1.0,5.045871559633031,1,0.7155963302752264,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,31.4,13.870000000000005,expiry_intrinsic,1.57,1.9500000000000002,1594.0499999999993,0.029248623853210996
MRNA,2025-06-30,2025-08-01,1.0,30.28,27.61,-8.83,-0.02,-2.9725,-2.63,-3.58,12.0,-2.9725,-2.9542,-2.9484,-3.1168,0.0,0.0,0.0,2.0,112960290.0,158000000.0,67800000.0,14.0,6011.46,2253.66,1487.82,1986.16,-35.93,-96.66,-41.44,17.92,13.4,17.72,17.06,-26.62,-223.23,29.5,27.5,29.5,2025-08-01,1.565,1.4649999999999999,3.03,10.271186440677965,,,,27.605,1.8949999999999996,2.48311,2.42458,2.4538450000000003,0.60023,75.53920479899912,-1.7755700000000003,295.0,386.0,0.5150095316842371,1.0,6.779661016949157,1,3.4915254237288087,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,3.03,1.8949999999999996,expiry_intrinsic,0.1515,1.9500000000000002,96.40000000000002,0.03267796610169492
LYB,2025-06-30,2025-08-01,0.0,62.56,58.38,-14.61,-8.5,0.7832,1.03,0.53,14.0,0.8089,0.9822,1.0581,1.3747,0.0,0.0,1.0,9.0,7508465590.0,8212000000.0,6668000000.0,12.0,9598.7,9884.43,-231.31,227.2,-7.55,-80.95,-4.78,-78.43,-56.0,-52.75,-82.49,-6.14,-6.36,60.0,50.0,60.0,2025-08-15,1.625,2.7,4.325,7.208333333333333,0.07500000000000001,9.1,9.174999999999999,53.38,6.619999999999997,0.52218,0.31731,0.419745,0.45877,-9.297311462912013,0.014635000000000009,1017.0,470.0,2.520231213872832,15.0,16.666666666666664,0,-9.458333333333332,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,4.325,6.619999999999997,expiry_intrinsic,0.21625000000000003,1.9500000000000002,-253.07499999999973,-0.04217916666666662
XOM,2025-06-30,2025-08-01,1.0,111.05,106.21,-1.27,3.23,1.5629,1.72,1.47,19.0,1.5541,1.4984,1.4926,1.4104,2.0,0.0,13.0,2.0,80497378670.0,103229345230.0,74052000000.0,8.0,7150.46,6854.65,183.26,78.61,0.8,-76.11,2.33,-14.56,5.39,0.6,-0.96,-0.71,-0.21,112.0,107.0,112.0,2025-08-01,1.065,1.275,2.34,2.089285714285714,,,,109.64,2.3599999999999994,0.52218,0.46365,0.492915,0.24414,50.470162198350636,-0.27804,4977.0,1071.0,0.7567567567567568,1.0,4.46428571428571,0,-2.374999999999996,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,2.34,2.3599999999999994,expiry_intrinsic,0.11699999999999999,1.9500000000000002,-15.649999999999956,-0.0013973214285714246
KMB,2025-06-30,2025-08-01,0.0,132.36,130.35,-1.3,0.22,1.6712,1.8,1.47,14.0,1.6662,1.6734,1.6695,1.6692,1.0,0.0,5.0,2.0,4611923000.0,4879175000.0,3969800000.0,7.0,7107.39,7360.58,-253.75,421.61,-6.0,-75.87,-2.7,-3.98,44.03,-5.52,-9.85,-1.3,-0.68,123.0,133.0,123.0,2025-08-01,3.1,3.075,6.175000000000001,5.020325203252033,,,,130.64,7.639999999999986,0.84413,1.48801,1.16607,0.20024,82.82778906926686,-0.9365649999999999,2.0,0.0,0.6739832149774048,1.0,8.130081300813007,0,-3.1097560975609744,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,6.175000000000001,7.639999999999986,expiry_intrinsic,0.3087500000000001,1.9500000000000002,-179.32499999999857,-0.01457926829268281
CVX,2025-06-30,2025-08-01,1.0,147.98,138.5,2.31,9.31,1.7486,2.0335,1.627,19.0,1.7265,1.7745,1.7709,1.8865,1.0,0.0,6.0,6.0,45140413000.0,50759000000.0,42105000000.0,7.0,8258.3,8259.03,-29.7,160.21,2.21,-75.38,-0.91,-26.6,18.48,-18.43,-131.0,-7.8,-16.66,152.5,150.0,152.5,2025-08-01,1.37,2.0949999999999998,3.465,2.2721311475409833,,,,151.4,1.0999999999999943,0.55145,0.51243,0.5319400000000001,0.234385,55.93769974057224,-0.3073100000000001,3401.0,2078.0,0.6755864380051252,1.0,1.6393442622950838,1,0.6327868852458995,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,3.465,1.0999999999999943,expiry_intrinsic,0.17325000000000002,1.9500000000000002,217.22500000000056,0.014244262295082005
D,2025-06-30,2025-08-01,1.0,57.42,55.0,5.21,9.84,0.6776,0.75,0.61,12.0,0.6861,0.7536,0.7676,0.7775,0.0,0.0,0.0,6.0,3652209720.0,4007000000.0,3016117880.0,4.0,4133.84,3527.18,286.91,188.32,12.22,-71.81,3.84,69.09,60.34,23.89,46.82,4.12,7.06,57.5,62.5,57.5,2025-08-15,1.85,0.825,2.675,4.6521739130434785,3.85,0.125,3.975,61.14,3.6400000000000006,0.26853,0.26853,0.26853,0.19048,29.065653744460572,-0.039024999999999976,3108.0,363.0,2.1490683229813663,15.0,8.695652173913038,0,-4.043478260869559,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,2.675,3.6400000000000006,expiry_intrinsic,0.13375,1.9500000000000002,-111.82500000000009,-0.019447826086956537
CL,2025-06-30,2025-08-01,1.0,92.4,90.48,-9.62,-7.7,0.8949,0.92,0.85,15.0,0.8944,0.8947,0.8947,0.8957,3.0,0.0,5.0,2.0,5032130380.0,5085000000.0,4987632000.0,11.0,3229.73,3037.45,85.2,36.11,-3.04,-75.57,2.46,5.81,0.0,-0.68,-7.39,0.88,-1.04,84.0,83.0,84.0,2025-08-01,1.2999999999999998,1.525,2.8249999999999997,3.363095238095238,,,,83.51,0.4899999999999949,0.78559,0.82461,0.8050999999999999,0.22951,71.49298223823128,-0.5511999999999999,32.0,95.0,0.4832,1.0,1.1904761904761862,1,2.172619047619052,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,2.8249999999999997,0.4899999999999949,expiry_intrinsic,0.14125,1.9500000000000002,217.42500000000052,0.025883928571428634
CHD,2025-06-30,2025-08-01,1.0,98.03,92.94,-4.1,1.15,0.8577,0.8862,0.85,16.0,0.8565,0.8533,0.8531,0.8532,2.0,0.0,6.0,1.0,1487276180.0,1522759100.0,1455400000.0,12.0,5472.22,5327.14,84.03,126.94,-2.41,-75.98,3.06,-5.21,18.18,-0.11,-3.18,-0.74,-0.16,95.0,90.0,95.0,2025-08-15,1.9249999999999998,3.4,5.324999999999999,5.605263157894736,0.2,3.75,3.95,92.48,2.519999999999996,0.31731,0.37584,0.34657499999999997,0.21487499999999998,38.00043280675178,-0.11218999999999996,1123.0,71.0,3.48,15.0,5.263157894736848,1,0.3421052631578885,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,5.324999999999999,2.519999999999996,expiry_intrinsic,0.26625,1.9500000000000002,251.92500000000035,0.026518421052631615
CBOE,2025-06-30,2025-08-01,0.0,231.35,226.39,7.11,9.45,2.433,2.5,2.37,16.0,2.4196,2.4242,2.4173,2.3615,5.0,0.0,9.0,6.0,574852460.0,578835830.0,571000000.0,12.0,7830.46,7502.49,-78.7,333.83,24.84,-70.81,11.79,16.28,19.05,14.87,25.32,-5.16,0.12,240.0,250.0,240.0,2025-08-01,3.75,3.3000000000000003,7.050000000000001,2.9375,,,,247.79,7.789999999999992,0.63925,0.75632,0.697785,0.21,69.90477009394012,-0.45852499999999996,79.0,69.0,0.6326352530541012,1.0,4.166666666666674,0,-1.229166666666674,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,7.050000000000001,7.789999999999992,expiry_intrinsic,0.35250000000000004,1.9500000000000002,-111.19999999999914,-0.0046333333333332975
BEN,2025-06-30,2025-08-01,0.0,,,,,0.502,0.6162,0.45,8.0,0.4918,0.4859,0.4826,0.4794,2.0,0.0,5.0,2.0,2087000000.0,2087000000.0,2087000000.0,1.0,10750.56,10442.82,-336.96,679.64,-1.92,-6.23,7.82,-16.07,-27.69,-45.97,12.61,-0.04,0.89,24.0,25.0,24.0,2025-08-15,0.7749999999999999,1.3499999999999999,2.125,8.854166666666668,1.325,0.125,1.45,25.33,1.3299999999999983,0.3856,0.70754,0.54657,0.29292,46.40759646522861,-0.27316,265.0,7.0,1.0404255319148936,15.0,4.166666666666674,1,4.687499999999994,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,2.125,1.3299999999999983,expiry_intrinsic,0.10625000000000001,1.9500000000000002,66.92500000000017,0.027885416666666735
GWW,2025-06-30,2025-08-01,0.0,1035.28,1068.0,-9.93,-12.69,10.0735,10.42,9.78,17.0,10.0611,10.0337,10.0413,10.1955,2.0,0.0,2.0,2.0,4527473470.0,4588856000.0,4501000000.0,15.0,23344.62,22649.58,197.83,512.15,1.68,-74.92,3.68,2.49,1.54,0.96,0.45,0.32,-0.19,1040.0,940.0,1040.0,2025-08-15,25.35,25.55,50.900000000000006,4.894230769230769,25.3,103.1,128.4,969.93,70.07000000000005,0.2978,0.30755,0.302675,0.19536,35.45552159907492,-0.08780000000000004,13.0,5.0,0.4304635761589404,15.0,9.615384615384615,0,-4.721153846153846,2025-07-31,633.0,626.763671875,0.136825,0.1323886363636363,0.1458835714285714,-0.0044363636363636,0.0090585714285714,0,0.1626128571428571,0.11244,0.0501728571428571,0.0007014285714285,0.37501601537476,0.1234289390446577,0.4422310756972111,0.0487928004896567,0.0669650834664368,0.0698599165335631,0.7286304737320585,1.46,1.753994746899025,1.1681933927394608,-0.2309668985288198,-0.0036883986202657,0.0233626828498263,-0.0078793668024707,1,16.719999313354492,19.13999938964844,3.037499313354491,50.900000000000006,70.07000000000005,expiry_intrinsic,2.5450000000000004,1.9500000000000002,-2173.4500000000044,-0.020898557692307734
WMB,2025-06-30,2025-08-04,0.0,58.64,58.7,2.76,2.66,0.4893,0.61,0.44,9.0,0.4911,0.4853,0.4853,0.4723,1.0,0.0,1.0,4.0,2731462560.0,2995523000.0,2165000000.0,7.0,2872.93,2651.37,43.61,103.96,10.0,-70.98,-0.96,1.69,27.66,5.94,8.1,-1.35,-0.63,60.0,59.0,60.0,2025-08-08,1.45,1.125,2.575,4.291666666666667,0.225,1.475,1.7000000000000002,57.89,2.1099999999999994,0.3856,0.3856,0.3856,0.234385,39.21550829875519,-0.097555,5863.0,5370.0,0.5309286033686094,7.0,1.6666666666666718,1,2.624999999999995,2025-08-01,623.0,616.4907836914062,0.1647021428571428,0.15634,0.1608667857142857,-0.0083621428571428,-0.0038353571428571,1,0.2002399999999999,0.13195,0.0682899999999999,0.0013928571428571,1.0,0.2071216426312121,0.7529880478087649,0.1054295544840798,0.0893604329481314,0.0753417099090114,1.1798236759358105,1.26,0.3889387001905448,5.497443798379857,0.589742560640128,-0.0241405905887579,0.0020468349405993,-0.0241405905887579,1,20.3799991607666,21.239999771118164,3.909784875052317,2.575,2.1099999999999994,expiry_intrinsic,0.12875,1.9500000000000002,31.67500000000007,0.0052791666666666785
VRTX,2025-06-30,2025-08-04,1.0,459.62,450.03,2.75,4.94,4.2509,4.63,3.92,23.0,4.2457,4.2769,4.2885,4.3563,0.0,0.0,1.0,9.0,2906539880.0,2978847000.0,2800000000.0,26.0,-20805.22,-20487.0,-3.21,464.77,3.09,-74.86,9.55,-14.71,2.01,-41.79,-44.7,-0.35,-19.65,452.5,375.0,452.5,2025-08-08,21.5,10.85,32.35,7.149171270718233,,77.85,,366.54,85.95999999999998,0.6295,0.60999,0.619745,0.561205,9.445820458414355,-0.263415,0.0,0.0,1.8859934853420195,7.0,17.12707182320442,0,-9.977900552486188,2025-08-01,623.0,616.4907836914062,0.1647021428571428,0.15634,0.1608667857142857,-0.0083621428571428,-0.0038353571428571,1,0.2002399999999999,0.13195,0.0682899999999999,0.0013928571428571,1.0,0.2071216426312121,0.7529880478087649,0.1054295544840798,0.0893604329481314,0.0753417099090114,1.1798236759358105,1.26,0.3889387001905448,5.497443798379857,0.589742560640128,-0.0241405905887579,0.0020468349405993,-0.0241405905887579,1,20.3799991607666,21.239999771118164,3.909784875052317,32.35,85.95999999999998,expiry_intrinsic,1.6175000000000002,1.9500000000000002,-5524.699999999998,-0.12209281767955797
TSN,2025-06-30,2025-08-04,1.0,57.36,55.75,-6.19,-3.48,0.7833,0.86,0.64,8.0,0.8033,0.8868,0.8872,0.8958,0.0,0.0,0.0,7.0,13556026290.0,13836000000.0,13335000000.0,9.0,26200.35,26552.6,-234.24,981.91,0.02,-4.03,1.56,48.39,95.74,-25.79,-67.95,-2.03,-1.63,52.5,55.0,52.5,2025-08-15,1.725,1.625,3.35,6.380952380952381,2.1,0.175,2.275,56.8,4.299999999999997,0.40511,0.40511,0.40511,0.2539,37.32566463429686,-0.05853500000000006,201.0,457.0,1.0119726339794755,14.0,4.761904761904767,1,1.6190476190476142,2025-08-01,623.0,616.4907836914062,0.1647021428571428,0.15634,0.1608667857142857,-0.0083621428571428,-0.0038353571428571,1,0.2002399999999999,0.13195,0.0682899999999999,0.0013928571428571,1.0,0.2071216426312121,0.7529880478087649,0.1054295544840798,0.0893604329481314,0.0753417099090114,1.1798236759358105,1.26,0.3889387001905448,5.497443798379857,0.589742560640128,-0.0241405905887579,0.0020468349405993,-0.0241405905887579,1,20.3799991607666,21.239999771118164,3.909784875052317,3.35,4.299999999999997,expiry_intrinsic,0.1675,1.9500000000000002,-113.6999999999997,-0.021657142857142802
