date,cash,equity,deployed_margin,n_open,realized_pnl_cum,opened,reject_reason
2025-07-14,75432.20000000014,39976.20000000014,8000.0,4,-60000.39999999999,True,
2025-07-15,76429.80000000015,40649.80000000015,8000.0,4,-59326.79999999999,True,
2025-07-16,75702.10000000015,41353.10000000015,8000.0,4,-58624.79999999999,True,
2025-07-17,85185.60000000015,41346.60000000015,10000.0,5,-58624.79999999999,True,
2025-07-18,85997.60000000015,42253.60000000015,10000.0,5,-57717.79999999999,True,
2025-07-21,86347.20000000016,43035.20000000016,10000.0,5,-56936.19999999999,True,
2025-07-22,78846.00000000016,43882.00000000016,8000.0,4,-56094.59999999999,False,
2025-07-23,79957.30000000016,44042.30000000016,8000.0,4,-55932.99999999999,True,
2025-07-24,80319.30000000016,44984.30000000016,8000.0,4,-54990.99999999999,True,
2025-07-25,80106.30000000016,45571.30000000016,8000.0,4,-54403.99999999999,True,
2025-07-28,82015.60000000017,46235.600000000166,8000.0,4,-53738.399999999994,True,
2025-07-29,91599.10000000017,46229.100000000166,10000.0,5,-53738.399999999994,True,
2025-07-30,92466.10000000017,47211.100000000166,10000.0,5,-52756.399999999994,True,
2025-07-31,94048.10000000017,48108.100000000166,10000.0,5,-51859.399999999994,True,
2025-08-01,91982.40000000017,45476.40000000017,10000.0,5,-54492.399999999994,True,
2025-08-04,91299.70000000017,45894.70000000017,10000.0,5,-54075.399999999994,True,
2025-08-05,90449.00000000017,46318.000000000175,10000.0,5,-53653.399999999994,True,
2025-08-06,82117.50000000017,47026.500000000175,8000.0,4,-52951.399999999994,False,
2025-08-07,83109.50000000017,48108.500000000175,8000.0,4,-51869.399999999994,True,
2025-08-08,73952.30000000018,47907.30000000018,6000.0,3,-52075.799999999996,False,
2025-08-11,66559.10000000018,48738.10000000018,4000.0,2,-51250.2,False,
2025-08-12,57629.90000000018,48124.90000000018,2000.0,1,-51868.6,False,
2025-08-13,57629.90000000018,48124.90000000018,2000.0,1,-51868.6,False,
2025-08-14,47888.40000000018,47888.40000000018,0.0,0,-52111.6,False,
2025-08-15,47888.40000000018,47888.40000000018,0.0,0,-52111.6,False,
2025-08-18,47888.40000000018,47888.40000000018,0.0,0,-52111.6,False,
2025-08-19,57026.90000000018,47881.90000000018,2000.0,1,-52111.6,True,
2025-08-20,66290.40000000018,47875.40000000018,4000.0,2,-52111.6,True,
2025-08-21,66290.40000000018,47875.40000000018,4000.0,2,-52111.6,False,
2025-08-22,66290.40000000018,47875.40000000018,4000.0,2,-52111.6,False,
2025-08-25,66290.40000000018,47875.40000000018,4000.0,2,-52111.6,False,
2025-08-26,58063.90000000018,48793.90000000018,2000.0,1,-51199.6,False,
2025-08-27,49212.40000000018,49212.40000000018,0.0,0,-50787.6,False,
2025-08-28,49212.40000000018,49212.40000000018,0.0,0,-50787.6,False,
2025-08-29,57955.90000000018,49205.90000000018,2000.0,1,-50787.6,True,
2025-09-02,57955.90000000018,49205.90000000018,2000.0,1,-50787.6,False,
2025-09-03,57955.90000000018,49205.90000000018,2000.0,1,-50787.6,False,
2025-09-04,57955.90000000018,49205.90000000018,2000.0,1,-50787.6,False,
2025-09-05,57955.90000000018,49205.90000000018,2000.0,1,-50787.6,False,
2025-09-08,50764.40000000018,50764.40000000018,0.0,0,-49235.6,False,
2025-09-09,50764.40000000018,50764.40000000018,0.0,0,-49235.6,False,
2025-09-10,50764.40000000018,50764.40000000018,0.0,0,-49235.6,False,
2025-09-11,59357.90000000018,50757.90000000018,2000.0,1,-49235.6,True,
2025-09-12,59357.90000000018,50757.90000000018,2000.0,1,-49235.6,False,
2025-09-15,69111.40000000018,50751.40000000018,4000.0,2,-49235.6,True,
2025-09-16,77154.20000000019,50746.200000000186,6000.0,3,-49235.6,True,
2025-09-17,86742.70000000019,50739.700000000186,8000.0,4,-49235.6,True,
2025-09-18,78141.20000000019,50738.200000000186,6000.0,3,-49243.6,False,
2025-09-19,87009.70000000019,50731.700000000186,8000.0,4,-49243.6,True,
2025-09-22,84833.00000000019,50155.00000000019,8000.0,4,-49821.6,True,
2025-09-23,85106.6000000002,50188.600000000195,8000.0,4,-49788.0,True,
2025-09-24,75685.1000000002,50362.100000000195,6000.0,3,-49621.0,False,
2025-09-25,75685.1000000002,50362.100000000195,6000.0,3,-49621.0,False,
2025-09-26,77082.1000000002,51774.100000000195,6000.0,3,-48209.0,True,
2025-09-29,78519.7000000002,53143.7000000002,6000.0,3,-46839.4,True,
2025-09-30,79765.3000000002,54537.30000000021,6000.0,3,-45445.8,True,
2025-10-01,89738.8000000002,54530.80000000021,8000.0,4,-45445.8,True,
2025-10-02,89738.8000000002,54530.80000000021,8000.0,4,-45445.8,False,
2025-10-03,81032.3000000002,54684.30000000021,6000.0,3,-45298.8,False,
