symbol,date,status
STX,2025-04-28,cached
STX,2025-04-30,cached
SYY,2025-04-28,cached
SYY,2025-04-30,cached
UPS,2025-04-28,cached
UPS,2025-04-30,cached
V,2025-04-28,cached
V,2025-04-30,cached
VLTO,2025-04-28,cached
VLTO,2025-04-30,cached
XYL,2025-04-28,cached
XYL,2025-04-30,cached
ZBRA,2025-04-28,cached
ZBRA,2025-04-30,cached
ADP,2025-04-29,cached
ADP,2025-05-01,cached
AFL,2025-04-29,cached
AFL,2025-05-01,cached
ALB,2025-04-29,cached
ALB,2025-05-01,cached
ALGN,2025-04-29,cached
ALGN,2025-05-01,cached
ALL,2025-04-29,cached
ALL,2025-05-01,cached
AMCR,2025-04-29,cached
AMCR,2025-05-01,cached
AVB,2025-04-29,cached
AVB,2025-05-01,cached
AWK,2025-04-29,cached
AWK,2025-05-01,cached
CAT,2025-04-29,cached
CAT,2025-05-01,cached
CCI,2025-04-29,cached
CCI,2025-05-01,cached
CHRW,2025-04-29,cached
CHRW,2025-05-01,cached
CTSH,2025-04-29,cached
CTSH,2025-05-01,cached
EBAY,2025-04-29,cached
EBAY,2025-05-01,cached
EG,2025-04-29,cached
EG,2025-05-01,cached
EME,2025-04-29,cached
EME,2025-05-01,cached
EQIX,2025-04-29,cached
EQIX,2025-05-01,cached
GEHC,2025-04-29,cached
GEHC,2025-05-01,cached
GL,2025-04-29,cached
GL,2025-05-01,cached
GNRC,2025-04-29,cached
GNRC,2025-05-01,cached
GRMN,2025-04-29,cached
GRMN,2025-05-01,cached
HOOD,2025-04-29,cached
HOOD,2025-05-01,cached
HST,2025-04-29,cached
HST,2025-05-01,cached
HUM,2025-04-29,cached
HUM,2025-05-01,cached
INVH,2025-04-29,cached
INVH,2025-05-01,cached
IP,2025-04-29,cached
IP,2025-05-01,cached
KLAC,2025-04-29,cached
KLAC,2025-05-01,cached
MAA,2025-04-29,cached
MAA,2025-05-01,cached
MET,2025-04-29,cached
MET,2025-05-01,cached
META,2025-04-29,cached
META,2025-05-01,cached
MGM,2025-04-29,cached
MGM,2025-05-01,cached
MLM,2025-04-29,cached
MLM,2025-05-01,cached
MSFT,2025-04-29,cached
MSFT,2025-05-01,cached
NCLH,2025-04-29,cached
NCLH,2025-05-01,cached
PEG,2025-04-29,cached
PEG,2025-05-01,cached
PPL,2025-04-29,cached
PPL,2025-05-01,cached
PRU,2025-04-29,cached
PRU,2025-05-01,cached
PSA,2025-04-29,cached
PSA,2025-05-01,cached
PTC,2025-04-29,cached
PTC,2025-05-01,cached
QCOM,2025-04-29,cached
QCOM,2025-05-01,cached
SWK,2025-04-29,cached
SWK,2025-05-01,cached
TT,2025-04-29,cached
TT,2025-05-01,cached
UDR,2025-04-29,cached
UDR,2025-05-01,cached
VICI,2025-04-29,cached
VICI,2025-05-01,cached
VMC,2025-04-29,cached
VMC,2025-05-01,cached
VTR,2025-04-29,cached
VTR,2025-05-01,cached
WDC,2025-04-29,cached
WDC,2025-05-01,cached
YUM,2025-04-29,cached
YUM,2025-05-01,cached
AAPL,2025-04-30,cached
AAPL,2025-05-02,cached
ABNB,2025-04-30,cached
ABNB,2025-05-02,cached
AEE,2025-04-30,cached
AEE,2025-05-02,cached
AES,2025-04-30,cached
AES,2025-05-02,cached
AIG,2025-04-30,cached
AIG,2025-05-02,cached
AJG,2025-04-30,cached
AJG,2025-05-02,cached
AME,2025-04-30,cached
AME,2025-05-02,cached
AMGN,2025-04-30,cached
AMGN,2025-05-02,cached
AMZN,2025-04-30,cached
AMZN,2025-05-02,cached
APD,2025-04-30,cached
APD,2025-05-02,cached
APTV,2025-04-30,cached
APTV,2025-05-02,cached
BAX,2025-04-30,cached
BAX,2025-05-02,cached
BDX,2025-04-30,cached
BDX,2025-05-02,cached
BIIB,2025-04-30,cached
BIIB,2025-05-02,cached
BLDR,2025-04-30,cached
BLDR,2025-05-02,cached
BR,2025-04-30,cached
BR,2025-05-02,cached
CAH,2025-04-30,cached
CAH,2025-05-02,cached
CARR,2025-04-30,cached
CARR,2025-05-02,cached
CHD,2025-04-30,cached
CHD,2025-05-02,cached
CPT,2025-04-30,cached
CPT,2025-05-02,cached
CVS,2025-04-30,cached
CVS,2025-05-02,cached
D,2025-04-30,cached
D,2025-05-02,cached
DTE,2025-04-30,cached
DTE,2025-05-02,cached
DXCM,2025-04-30,cached
DXCM,2025-05-02,cached
ED,2025-04-30,cached
ED,2025-05-02,cached
EL,2025-04-30,cached
EL,2025-05-02,cached
EOG,2025-04-30,cached
EOG,2025-05-02,cached
ES,2025-04-30,cached
ES,2025-05-02,cached
EXC,2025-04-30,cached
EXC,2025-05-02,cached
FTV,2025-04-30,cached
FTV,2025-05-02,cached
GDDY,2025-04-30,cached
GDDY,2025-05-02,cached
GWW,2025-04-30,cached
GWW,2025-05-02,cached
HII,2025-04-30,cached
HII,2025-05-02,cached
HOLX,2025-04-30,cached
HOLX,2025-05-02,cached
HUBB,2025-04-30,cached
HUBB,2025-05-02,cached
HWM,2025-04-30,cached
HWM,2025-05-02,cached
ICE,2025-04-30,cached
ICE,2025-05-02,cached
IDXX,2025-04-30,cached
IDXX,2025-05-02,cached
IEX,2025-04-30,cached
IEX,2025-05-02,cached
IRM,2025-04-30,cached
IRM,2025-05-02,cached
K,2025-04-30,cached
K,2025-05-02,cached
KIM,2025-04-30,cached
KIM,2025-05-02,cached
KKR,2025-04-30,cached
KKR,2025-05-02,cached
LIN,2025-04-30,cached
LIN,2025-05-02,cached
LLY,2025-04-30,cached
LLY,2025-05-02,cached
LYV,2025-04-30,cached
LYV,2025-05-02,cached
MA,2025-04-30,cached
MA,2025-05-02,cached
MCD,2025-04-30,cached
MCD,2025-05-02,cached
MHK,2025-04-30,cached
MHK,2025-05-02,cached
MPWR,2025-04-30,cached
MPWR,2025-05-02,cached
MRNA,2025-04-30,cached
MRNA,2025-05-02,cached
MSI,2025-04-30,cached
MSI,2025-05-02,cached
MTD,2025-04-30,cached
MTD,2025-05-02,cached
PH,2025-04-30,cached
PH,2025-05-02,cached
PNW,2025-04-30,cached
PNW,2025-05-02,cached
PWR,2025-04-30,cached
PWR,2025-05-02,cached
SO,2025-04-30,cached
SO,2025-05-02,cached
SW,2025-04-30,cached
SW,2025-05-02,cached
SYK,2025-04-30,cached
SYK,2025-05-02,cached
TRGP,2025-04-30,cached
TRGP,2025-05-02,cached
XYZ,2025-04-30,cached
XYZ,2025-05-02,cached
APO,2025-05-01,cached
APO,2025-05-05,cached
BEN,2025-05-01,cached
BEN,2025-05-05,cached
CBOE,2025-05-01,cached
CBOE,2025-05-05,cached
CI,2025-05-01,cached
CI,2025-05-05,cached
CVX,2025-05-01,cached
CVX,2025-05-05,cached
DD,2025-05-01,cached
DD,2025-05-05,cached
ETN,2025-05-01,cached
ETN,2025-05-05,cached
TROW,2025-05-01,cached
TROW,2025-05-05,cached
XOM,2025-05-01,cached
XOM,2025-05-05,cached
CLX,2025-05-02,cached
CLX,2025-05-06,cached
CMI,2025-05-02,cached
CMI,2025-05-06,cached
CTRA,2025-05-02,cached
CTRA,2025-05-06,cached
F,2025-05-02,cached
F,2025-05-06,cached
FANG,2025-05-02,cached
FANG,2025-05-06,cached
HSIC,2025-05-02,cached
HSIC,2025-05-06,cached
O,2025-05-02,cached
O,2025-05-06,cached
ON,2025-05-02,cached
ON,2025-05-06,cached
PLTR,2025-05-02,cached
PLTR,2025-05-06,cached
TSN,2025-05-02,cached
TSN,2025-05-06,cached
VRTX,2025-05-02,cached
VRTX,2025-05-06,cached
WMB,2025-05-02,cached
WMB,2025-05-06,cached
ZBH,2025-05-02,cached
ZBH,2025-05-06,cached
ADM,2025-05-05,cached
ADM,2025-05-07,cached
AEP,2025-05-05,cached
AEP,2025-05-07,cached
AIZ,2025-05-05,cached
AIZ,2025-05-07,cached
AMD,2025-05-05,cached
AMD,2025-05-07,cached
ANET,2025-05-05,cached
ANET,2025-05-07,cached
BALL,2025-05-05,cached
BALL,2025-05-07,cached
CEG,2025-05-05,cached
CEG,2025-05-07,cached
CPAY,2025-05-05,cached
CPAY,2025-05-07,cached
DASH,2025-05-05,cached
DASH,2025-05-07,cached
DDOG,2025-05-05,cached
DDOG,2025-05-07,cached
DUK,2025-05-05,cached
DUK,2025-05-07,cached
DVN,2025-05-05,cached
DVN,2025-05-07,cached
EXPD,2025-05-05,cached
EXPD,2025-05-07,cached
FIS,2025-05-05,cached
FIS,2025-05-07,cached
GPN,2025-05-05,cached
GPN,2025-05-07,cached
IFF,2025-05-05,cached
IFF,2025-05-07,cached
IT,2025-05-05,cached
IT,2025-05-07,cached
J,2025-05-05,cached
J,2025-05-07,cached
JKHY,2025-05-05,cached
JKHY,2025-05-07,cached
LDOS,2025-05-05,cached
LDOS,2025-05-07,cached
MAR,2025-05-05,cached
MAR,2025-05-07,cached
MOS,2025-05-05,cached
MOS,2025-05-07,cached
MPC,2025-05-05,cached
MPC,2025-05-07,cached
SMCI,2025-05-05,cached
SMCI,2025-05-07,cached
TDG,2025-05-05,cached
TDG,2025-05-07,cached
WAT,2025-05-05,cached
WAT,2025-05-07,cached
WEC,2025-05-05,cached
WEC,2025-05-07,cached
WYNN,2025-05-05,cached
WYNN,2025-05-07,cached
ZTS,2025-05-05,cached
ZTS,2025-05-07,cached
APA,2025-05-06,cached
APA,2025-05-08,cached
APP,2025-05-06,cached
APP,2025-05-08,cached
ATO,2025-05-06,cached
ATO,2025-05-08,cached
AXON,2025-05-06,cached
AXON,2025-05-08,cached
BG,2025-05-06,cached
BG,2025-05-08,cached
CDW,2025-05-06,cached
CDW,2025-05-08,cached
CF,2025-05-06,cached
CF,2025-05-08,cached
COR,2025-05-06,cached
COR,2025-05-08,cached
CRL,2025-05-06,cached
CRL,2025-05-08,cached
CTVA,2025-05-06,cached
CTVA,2025-05-08,cached
DAY,2025-05-06,cached
DAY,2025-05-08,cached
DIS,2025-05-06,cached
DIS,2025-05-08,cached
EMR,2025-05-06,cached
EMR,2025-05-08,cached
FTNT,2025-05-06,cached
FTNT,2025-05-08,cached
JCI,2025-05-06,cached
JCI,2025-05-08,cached
NI,2025-05-06,cached
NI,2025-05-08,cached
OXY,2025-05-06,cached
OXY,2025-05-08,cached
ROK,2025-05-06,cached
ROK,2025-05-08,cached
SWKS,2025-05-06,cached
SWKS,2025-05-08,cached
TECH,2025-05-06,cached
TECH,2025-05-08,cached
TRMB,2025-05-06,cached
TRMB,2025-05-08,cached
UBER,2025-05-06,cached
UBER,2025-05-08,cached
VRSK,2025-05-06,cached
VRSK,2025-05-08,cached
VST,2025-05-06,cached
VST,2025-05-08,cached
AKAM,2025-05-07,cached
AKAM,2025-05-09,cached
COIN,2025-05-07,cached
COIN,2025-05-09,cached
COP,2025-05-07,cached
COP,2025-05-09,cached
EPAM,2025-05-07,cached
EPAM,2025-05-09,cached
EVRG,2025-05-07,cached
EVRG,2025-05-09,cached
EXPE,2025-05-07,cached
EXPE,2025-05-09,cached
FRT,2025-05-07,cached
FRT,2025-05-09,cached
KVUE,2025-05-07,cached
KVUE,2025-05-09,cached
LNT,2025-05-07,cached
LNT,2025-05-09,cached
MNST,2025-05-07,cached
MNST,2025-05-09,cached
MTCH,2025-05-07,cached
MTCH,2025-05-09,cached
NWS,2025-05-07,cached
NWS,2025-05-09,cached
NWSA,2025-05-07,cached
NWSA,2025-05-09,cached
SOLV,2025-05-07,cached
SOLV,2025-05-09,cached
SRE,2025-05-07,cached
SRE,2025-05-09,cached
TAP,2025-05-07,cached
TAP,2025-05-09,cached
TKO,2025-05-07,cached
TKO,2025-05-09,cached
TPR,2025-05-07,cached
TPR,2025-05-09,cached
TTD,2025-05-07,cached
TTD,2025-05-09,cached
VTRS,2025-05-07,cached
VTRS,2025-05-09,cached
WBD,2025-05-07,cached
WBD,2025-05-09,cached
DVA,2025-05-09,cached
DVA,2025-05-13,cached
FOXA,2025-05-09,cached
FOXA,2025-05-13,cached
NRG,2025-05-09,cached
NRG,2025-05-13,cached
SPG,2025-05-09,cached
SPG,2025-05-13,cached
CSCO,2025-05-13,cached
CSCO,2025-05-15,cached
AMAT,2025-05-14,cached
AMAT,2025-05-16,cached
DE,2025-05-14,cached
DE,2025-05-16,cached
WMT,2025-05-14,cached
WMT,2025-05-16,cached
HD,2025-05-19,cached
HD,2025-05-21,cached
KEYS,2025-05-19,cached
KEYS,2025-05-21,cached
PANW,2025-05-19,cached
PANW,2025-05-21,cached
LOW,2025-05-20,cached
LOW,2025-05-22,cached
TGT,2025-05-20,cached
TGT,2025-05-22,cached
TJX,2025-05-20,cached
TJX,2025-05-22,cached
ADI,2025-05-21,cached
ADI,2025-05-23,cached
ADSK,2025-05-21,cached
ADSK,2025-05-23,cached
CPRT,2025-05-21,cached
CPRT,2025-05-23,cached
INTU,2025-05-21,cached
INTU,2025-05-23,cached
ROST,2025-05-21,cached
ROST,2025-05-23,cached
WDAY,2025-05-21,cached
WDAY,2025-05-23,cached
WSM,2025-05-21,cached
WSM,2025-05-23,cached
A,2025-05-27,cached
A,2025-05-29,cached
CRM,2025-05-27,cached
CRM,2025-05-29,cached
HPQ,2025-05-27,cached
HPQ,2025-05-29,cached
NDSN,2025-05-27,cached
NDSN,2025-05-29,cached
NVDA,2025-05-27,cached
NVDA,2025-05-29,cached
SNPS,2025-05-27,cached
SNPS,2025-05-29,cached
BBY,2025-05-28,cached
BBY,2025-05-30,cached
COO,2025-05-28,cached
COO,2025-05-30,cached
DELL,2025-05-28,cached
DELL,2025-05-30,cached
HRL,2025-05-28,cached
HRL,2025-05-30,cached
ULTA,2025-05-28,cached
ULTA,2025-05-30,cached
CPB,2025-05-30,cached
CPB,2025-06-03,cached
CRWD,2025-06-02,cached
CRWD,2025-06-04,cached
DG,2025-06-02,cached
DG,2025-06-04,cached
HPE,2025-06-02,cached
HPE,2025-06-04,cached
DLTR,2025-06-03,cached
DLTR,2025-06-05,cached
AVGO,2025-06-04,cached
AVGO,2025-06-06,cached
LULU,2025-06-04,cached
LULU,2025-06-06,cached
ADBE,2025-06-11,cached
ADBE,2025-06-13,cached
AZO,2025-06-12,cached
AZO,2025-06-16,cached
LEN,2025-06-13,cached
LEN,2025-06-17,cached
JBL,2025-06-16,cached
JBL,2025-06-18,cached
ACN,2025-06-18,cached
ACN,2025-06-23,cached
KR,2025-06-18,cached
KR,2025-06-23,cached
FDS,2025-06-20,cached
FDS,2025-06-24,cached
CCL,2025-06-23,cached
CCL,2025-06-25,cached
MU,2025-06-24,cached
MU,2025-06-26,cached
MKC,2025-06-25,cached
MKC,2025-06-27,cached
STZ,2025-06-30,cached
STZ,2025-07-02,cached
DAL,2025-07-09,cached
DAL,2025-07-11,cached
FAST,2025-07-11,cached
FAST,2025-07-15,cached
BK,2025-07-14,cached
BK,2025-07-16,cached
BLK,2025-07-14,cached
BLK,2025-07-16,cached
C,2025-07-14,cached
C,2025-07-16,cached
EFX,2025-07-14,cached
EFX,2025-07-16,cached
JBHT,2025-07-14,cached
JBHT,2025-07-16,cached
JPM,2025-07-14,cached
JPM,2025-07-16,cached
OMC,2025-07-14,cached
OMC,2025-07-16,cached
STT,2025-07-14,cached
STT,2025-07-16,cached
WFC,2025-07-14,cached
WFC,2025-07-16,cached
BAC,2025-07-15,cached
BAC,2025-07-17,cached
GS,2025-07-15,cached
GS,2025-07-17,cached
JNJ,2025-07-15,cached
JNJ,2025-07-17,cached
KMI,2025-07-15,cached
KMI,2025-07-17,cached
MS,2025-07-15,cached
MS,2025-07-17,cached
MTB,2025-07-15,cached
MTB,2025-07-17,cached
PGR,2025-07-15,cached
PGR,2025-07-17,cached
PLD,2025-07-15,cached
PLD,2025-07-17,cached
UAL,2025-07-15,cached
UAL,2025-07-17,cached
ABT,2025-07-16,cached
ABT,2025-07-18,cached
CFG,2025-07-16,cached
CFG,2025-07-18,cached
ELV,2025-07-16,cached
ELV,2025-07-18,cached
FITB,2025-07-16,cached
FITB,2025-07-18,cached
GE,2025-07-16,cached
GE,2025-07-18,cached
IBKR,2025-07-16,cached
IBKR,2025-07-18,cached
MMC,2025-07-16,cached
MMC,2025-07-18,cached
NFLX,2025-07-16,cached
NFLX,2025-07-18,cached
PEP,2025-07-16,cached
PEP,2025-07-18,cached
SNA,2025-07-16,cached
SNA,2025-07-18,cached
TRV,2025-07-16,cached
TRV,2025-07-18,cached
USB,2025-07-16,cached
USB,2025-07-18,cached
AXP,2025-07-17,cached
AXP,2025-07-21,cached
HBAN,2025-07-17,cached
HBAN,2025-07-21,cached
MMM,2025-07-17,cached
MMM,2025-07-21,cached
RF,2025-07-17,cached
RF,2025-07-21,cached
SCHW,2025-07-17,cached
SCHW,2025-07-21,cached
SLB,2025-07-17,cached
SLB,2025-07-21,cached
TFC,2025-07-17,cached
TFC,2025-07-21,cached
ARE,2025-07-18,cached
ARE,2025-07-22,cached
DPZ,2025-07-18,cached
DPZ,2025-07-22,cached
NXPI,2025-07-18,cached
NXPI,2025-07-22,cached
ROP,2025-07-18,cached
ROP,2025-07-22,cached
STLD,2025-07-18,cached
STLD,2025-07-22,cached
VZ,2025-07-18,cached
VZ,2025-07-22,cached
WRB,2025-07-18,cached
WRB,2025-07-22,cached
AVY,2025-07-21,cached
AVY,2025-07-23,cached
BKR,2025-07-21,cached
BKR,2025-07-23,cached
CB,2025-07-21,cached
CB,2025-07-23,cached
COF,2025-07-21,cached
COF,2025-07-23,cached
CSGP,2025-07-21,cached
CSGP,2025-07-23,cached
DGX,2025-07-21,cached
DGX,2025-07-23,cached
DHI,2025-07-21,cached
DHI,2025-07-23,cached
DHR,2025-07-21,cached
DHR,2025-07-23,cached
EQT,2025-07-21,cached
EQT,2025-07-23,cached
GM,2025-07-21,cached
GM,2025-07-23,cached
GPC,2025-07-21,cached
GPC,2025-07-23,cached
HAL,2025-07-21,cached
HAL,2025-07-23,cached
IPG,2025-07-21,cached
IPG,2025-07-23,cached
ISRG,2025-07-21,cached
ISRG,2025-07-23,cached
IVZ,2025-07-21,cached
IVZ,2025-07-23,cached
KEY,2025-07-21,cached
KEY,2025-07-23,cached
KO,2025-07-21,cached
KO,2025-07-23,cached
LMT,2025-07-21,cached
LMT,2025-07-23,cached
MSCI,2025-07-21,cached
MSCI,2025-07-23,cached
NOC,2025-07-21,cached
NOC,2025-07-23,cached
PCAR,2025-07-21,cached
PCAR,2025-07-23,cached
PHM,2025-07-21,cached
PHM,2025-07-23,cached
PM,2025-07-21,cached
PM,2025-07-23,cached
PNR,2025-07-21,cached
PNR,2025-07-23,cached
RTX,2025-07-21,cached
RTX,2025-07-23,cached
SHW,2025-07-21,cached
SHW,2025-07-23,cached
SYF,2025-07-21,cached
SYF,2025-07-23,cached
TXN,2025-07-21,cached
TXN,2025-07-23,cached
APH,2025-07-22,cached
APH,2025-07-24,cached
BSX,2025-07-22,cached
BSX,2025-07-24,cached
CCI,2025-07-22,cached
CCI,2025-07-24,cached
CME,2025-07-22,cached
CME,2025-07-24,cached
CMG,2025-07-22,cached
CMG,2025-07-24,cached
CSX,2025-07-22,cached
CSX,2025-07-24,cached
FCX,2025-07-22,cached
FCX,2025-07-24,cached
GD,2025-07-22,cached
GD,2025-07-24,cached
GEV,2025-07-22,cached
GEV,2025-07-24,cached
GL,2025-07-22,cached
GL,2025-07-24,cached
GOOG,2025-07-22,cached
GOOG,2025-07-24,cached
GOOGL,2025-07-22,cached
GOOGL,2025-07-24,cached
HAS,2025-07-22,cached
HAS,2025-07-24,cached
HLT,2025-07-22,cached
HLT,2025-07-24,cached
IBM,2025-07-22,cached
IBM,2025-07-24,cached
LII,2025-07-22,cached
LII,2025-07-24,cached
LUV,2025-07-22,cached
LUV,2025-07-24,cached
LVS,2025-07-22,cached
LVS,2025-07-24,cached
MCO,2025-07-22,cached
MCO,2025-07-24,cached
MOH,2025-07-22,cached
MOH,2025-07-24,cached
NEE,2025-07-22,cached
NEE,2025-07-24,cached
NOW,2025-07-22,cached
NOW,2025-07-24,cached
NTRS,2025-07-22,cached
NTRS,2025-07-24,cached
NVR,2025-07-22,cached
NVR,2025-07-24,cached
ORLY,2025-07-22,cached
ORLY,2025-07-24,cached
OTIS,2025-07-22,cached
OTIS,2025-07-24,cached
PKG,2025-07-22,cached
PKG,2025-07-24,cached
RJF,2025-07-22,cached
RJF,2025-07-24,cached
ROL,2025-07-22,cached
ROL,2025-07-24,cached
T,2025-07-22,cached
T,2025-07-24,cached
TDY,2025-07-22,cached
TDY,2025-07-24,cached
TEL,2025-07-22,cached
TEL,2025-07-24,cached
TMO,2025-07-22,cached
TMO,2025-07-24,cached
TMUS,2025-07-22,cached
TMUS,2025-07-24,cached
TSLA,2025-07-22,cached
TSLA,2025-07-24,cached
URI,2025-07-22,cached
URI,2025-07-24,cached
ALLE,2025-07-23,cached
ALLE,2025-07-25,cached
AMP,2025-07-23,cached
AMP,2025-07-25,cached
AOS,2025-07-23,cached
AOS,2025-07-25,cached
BX,2025-07-23,cached
BX,2025-07-25,cached
CNP,2025-07-23,cached
CNP,2025-07-25,cached
DECK,2025-07-23,cached
DECK,2025-07-25,cached
DLR,2025-07-23,cached
DLR,2025-07-25,cached
DOC,2025-07-23,cached
DOC,2025-07-25,cached
DOV,2025-07-23,cached
DOV,2025-07-25,cached
DOW,2025-07-23,cached
DOW,2025-07-25,cached
EW,2025-07-23,cached
EW,2025-07-25,cached
HON,2025-07-23,cached
HON,2025-07-25,cached
INTC,2025-07-23,cached
INTC,2025-07-25,cached
KDP,2025-07-23,cached
KDP,2025-07-25,cached
LH,2025-07-23,cached
LH,2025-07-25,cached
LHX,2025-07-23,cached
LHX,2025-07-25,cached
LKQ,2025-07-23,cached
LKQ,2025-07-25,cached
MHK,2025-07-23,cached
MHK,2025-07-25,cached
NDAQ,2025-07-23,cached
NDAQ,2025-07-25,cached
NEM,2025-07-23,cached
NEM,2025-07-25,cached
POOL,2025-07-23,cached
POOL,2025-07-25,cached
TSCO,2025-07-23,cached
TSCO,2025-07-25,cached
TXT,2025-07-23,cached
TXT,2025-07-25,cached
UNP,2025-07-23,cached
UNP,2025-07-25,cached
VLO,2025-07-23,cached
VLO,2025-07-25,cached
VRSN,2025-07-23,cached
VRSN,2025-07-25,cached
WAB,2025-07-23,cached
WAB,2025-07-25,cached
WST,2025-07-23,cached
WST,2025-07-25,cached
WY,2025-07-23,cached
WY,2025-07-25,cached
AON,2025-07-24,cached
AON,2025-07-28,cached
CHTR,2025-07-24,cached
CHTR,2025-07-28,cached
CNC,2025-07-24,cached
CNC,2025-07-28,cached
HCA,2025-07-24,cached
HCA,2025-07-28,cached
PSX,2025-07-24,cached
PSX,2025-07-28,cached
BRO,2025-07-25,cached
BRO,2025-07-29,cached
CDNS,2025-07-25,cached
CDNS,2025-07-29,cached
CINF,2025-07-25,cached
CINF,2025-07-29,cached
HIG,2025-07-25,cached
HIG,2025-07-29,cached
PFG,2025-07-25,cached
PFG,2025-07-29,cached
RVTY,2025-07-25,cached
RVTY,2025-07-29,cached
UHS,2025-07-25,cached
UHS,2025-07-29,cached
VLTO,2025-07-25,cached
VLTO,2025-07-29,cached
WELL,2025-07-25,cached
WELL,2025-07-29,cached
WM,2025-07-25,cached
WM,2025-07-29,cached
ACGL,2025-07-28,cached
ACGL,2025-07-30,cached
AMT,2025-07-28,cached
AMT,2025-07-30,cached
BA,2025-07-28,cached
BA,2025-07-30,cached
BKNG,2025-07-28,cached
BKNG,2025-07-30,cached
BXP,2025-07-28,cached
BXP,2025-07-30,cached
CARR,2025-07-28,cached
CARR,2025-07-30,cached
CBRE,2025-07-28,cached
CBRE,2025-07-30,cached
DTE,2025-07-28,cached
DTE,2025-07-30,cached
EA,2025-07-28,cached
EA,2025-07-30,cached
ECL,2025-07-28,cached
ECL,2025-07-30,cached
ESS,2025-07-28,cached
ESS,2025-07-30,cached
GLW,2025-07-28,cached
GLW,2025-07-30,cached
HUBB,2025-07-28,cached
HUBB,2025-07-30,cached
HUM,2025-07-28,cached
HUM,2025-07-30,cached
INCY,2025-07-28,cached
INCY,2025-07-30,cached
JCI,2025-07-28,cached
JCI,2025-07-30,cached
MDLZ,2025-07-28,cached
MDLZ,2025-07-30,cached
MRK,2025-07-28,cached
MRK,2025-07-30,cached
NSC,2025-07-28,cached
NSC,2025-07-30,cached
PPG,2025-07-28,cached
PPG,2025-07-30,cached
PYPL,2025-07-28,cached
PYPL,2025-07-30,cached
RCL,2025-07-28,cached
RCL,2025-07-30,cached
REG,2025-07-28,cached
REG,2025-07-30,cached
RSG,2025-07-28,cached
RSG,2025-07-30,cached
SBUX,2025-07-28,cached
SBUX,2025-07-30,cached
SWK,2025-07-28,cached
SWK,2025-07-30,cached
TER,2025-07-28,cached
TER,2025-07-30,cached
UNH,2025-07-28,cached
UNH,2025-07-30,cached
UPS,2025-07-28,cached
UPS,2025-07-30,cached
V,2025-07-28,cached
V,2025-07-30,cached
AEP,2025-07-29,cached
AEP,2025-07-31,cached
ALB,2025-07-29,cached
ALB,2025-07-31,cached
ALGN,2025-07-29,cached
ALGN,2025-07-31,cached
ALL,2025-07-29,cached
ALL,2025-07-31,cached
AVB,2025-07-29,cached
AVB,2025-07-31,cached
AWK,2025-07-29,cached
AWK,2025-07-31,cached
BG,2025-07-29,cached
BG,2025-07-31,cached
CHRW,2025-07-29,cached
CHRW,2025-07-31,cached
CTSH,2025-07-29,cached
CTSH,2025-07-31,cached
DXCM,2025-07-29,cached
DXCM,2025-07-31,cached
EBAY,2025-07-29,cached
EBAY,2025-07-31,cached
EG,2025-07-29,cached
EG,2025-07-31,cached
EQIX,2025-07-29,cached
EQIX,2025-07-31,cached
ETR,2025-07-29,cached
ETR,2025-07-31,cached
EXR,2025-07-29,cached
EXR,2025-07-31,cached
F,2025-07-29,cached
F,2025-07-31,cached
FE,2025-07-29,cached
FE,2025-07-31,cached
FFIV,2025-07-29,cached
FFIV,2025-07-31,cached
FTV,2025-07-29,cached
FTV,2025-07-31,cached
GEHC,2025-07-29,cached
GEHC,2025-07-31,cached
GNRC,2025-07-29,cached
GNRC,2025-07-31,cached
GRMN,2025-07-29,cached
GRMN,2025-07-31,cached
HOLX,2025-07-29,cached
HOLX,2025-07-31,cached
HOOD,2025-07-29,cached
HOOD,2025-07-31,cached
HST,2025-07-29,cached
HST,2025-07-31,cached
IEX,2025-07-29,cached
IEX,2025-07-31,cached
INVH,2025-07-29,cached
INVH,2025-07-31,cached
KHC,2025-07-29,cached
KHC,2025-07-31,cached
MAA,2025-07-29,cached
MAA,2025-07-31,cached
META,2025-07-29,cached
META,2025-07-31,cached
MGM,2025-07-29,cached
MGM,2025-07-31,cached
MO,2025-07-29,cached
MO,2025-07-31,cached
ODFL,2025-07-29,cached
ODFL,2025-07-31,cached
PRU,2025-07-29,cached
PRU,2025-07-31,cached
PSA,2025-07-29,cached
PSA,2025-07-31,cached
PTC,2025-07-29,cached
PTC,2025-07-31,cached
QCOM,2025-07-29,cached
QCOM,2025-07-31,cached
SW,2025-07-29,cached
SW,2025-07-31,cached
TT,2025-07-29,cached
TT,2025-07-31,cached
TYL,2025-07-29,cached
TYL,2025-07-31,cached
UDR,2025-07-29,cached
UDR,2025-07-31,cached
VICI,2025-07-29,cached
VICI,2025-07-31,cached
VRSK,2025-07-29,cached
VRSK,2025-07-31,cached
VTR,2025-07-29,cached
VTR,2025-07-31,cached
WEC,2025-07-29,cached
WEC,2025-07-31,cached
AAPL,2025-07-30,cached
AAPL,2025-08-01,cached
ABBV,2025-07-30,cached
ABBV,2025-08-01,cached
AEE,2025-07-30,cached
AEE,2025-08-01,cached
AES,2025-07-30,cached
AES,2025-08-01,cached
AJG,2025-07-30,cached
AJG,2025-08-01,cached
AME,2025-07-30,cached
AME,2025-08-01,cached
AMZN,2025-07-30,cached
AMZN,2025-08-01,cached
APD,2025-07-30,cached
