ticker,fiscal_quarter_end,announcement_date,eps_beat,price_1m_before,price_3m_before,price_change_1m_pct,price_change_3m_pct,eps_estimate_average,eps_estimate_high,eps_estimate_low,eps_estimate_analyst_count,eps_estimate_average_7_days_ago,eps_estimate_average_30_days_ago,eps_estimate_average_60_days_ago,eps_estimate_average_90_days_ago,eps_estimate_revision_up_trailing_7_days,eps_estimate_revision_down_trailing_7_days,eps_estimate_revision_up_trailing_30_days,eps_estimate_revision_down_trailing_30_days,revenue_estimate_average,revenue_estimate_high,revenue_estimate_low,revenue_estimate_analyst_count,elo_before,elo_decay,elo_momentum,elo_vol_4q,total_revenue_yoy_growth_lag1,total_revenue_qoq_growth_lag1,total_revenue_ttm_yoy_growth_lag1,actual_eps_yoy_growth_lag1,actual_eps_qoq_growth_lag1,ebitda_yoy_growth_lag1,operating_income_yoy_growth_lag1,gross_margin_yoy_change_lag1,operating_margin_yoy_change_lag1,stock_price_pre,stock_price_post,atm_strike_pre,atm_call_mid_pre,atm_put_mid_pre,straddle_price_pre,straddle_pct_pre,iv_call_pre,iv_put_pre,iv_avg_pre,iv_avg_post,iv_crush_pct,iv_term_slope,atm_open_interest_pre,atm_volume_pre,chain_pc_volume_ratio,dte_pre,actual_move_pct,crush_profitable,crush_pnl_pct,spy_join_date,spy_spot,spy_spy_close,spy_atm_iv_30d,spy_atm_iv_60d,spy_atm_iv_90d,spy_term_slope_30_60,spy_term_slope_30_90,spy_backwardation_flag,spy_iv_25d_put,spy_iv_25d_call,spy_risk_reversal_25d,spy_butterfly_25d,spy_iv_rank_30d,spy_iv_rank_252d,spy_iv_percentile_252d,spy_rv_5d,spy_rv_21d,spy_vrp_30d,spy_vol_expansion,spy_pc_ratio,spy_pc_ratio_z_20d,spy_voi_ratio,spy_voi_ratio_z_20d,spy_spy_ret_5d,spy_spy_ret_21d,spy_spy_dd_from_60d_high,spy_spy_above_200d_ma,spy_vix_close,spy_vix3m_close,spy_vix_minus_atm_iv_30d
CNC,2023-03-31,2023-04-25,1.0,64.05,76.05,8.18,-8.89,2.09,3.79,1.77,18.0,2.1,2.11,1.98,2.14,0.0,0.0,1.0,0.0,36026400000.0,38506900000.0,34647100000.0,15.0,-5775.2,-6109.76,81.6,183.85,14.74,303.03,15.56,-14.85,-33.85,6.43,-26.12,0.25,-0.51,68.0,67.0,68.0,1.85,2.125,3.975,5.845588235294118,0.70754,0.69779,0.702665,0.36609,47.8997815459714,-0.39510999999999996,61.0,450.0,1.1031323877068557,4.0,1.4705882352941124,1,4.375000000000005,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
CSGP,2023-03-31,2023-04-25,1.0,67.14,77.37,2.03,-11.46,0.25,0.26,0.25,14.0,0.25,0.25,0.25,0.36,0.0,0.0,0.0,0.0,579380000.0,582240000.0,577400000.0,12.0,-60701.6,-60983.2,128.0,61.45,12.26,291.87,12.12,8.57,26.67,2.98,4.33,-0.59,-1.57,70.0,70.0,70.0,3.0,2.5,5.5,7.857142857142857,0.37584,0.37584,0.37584,0.27829,25.95519369944658,-0.08779999999999999,94.0,2.0,7.529411764705882,25.0,0.0,1,7.857142857142857,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
DHR,2023-03-31,2023-04-25,1.0,248.17,262.95,-6.52,-11.77,2.25,2.28,2.2,20.0,2.25,2.25,2.25,2.38,0.0,0.0,1.0,0.0,7024560000.0,7190000000.0,6866370000.0,18.0,11948.0,10386.4,545.07,307.65,-9.54,247.68,-2.0,6.69,12.11,-5.22,-6.39,-0.19,0.96,255.0,232.5,255.0,4.6,5.1,9.7,3.8039215686274503,0.45389,0.45389,0.45389,0.283165,37.61373901165481,-0.21463000000000002,352.0,98.0,0.9432586504043484,4.0,8.823529411764708,0,-5.019607843137258,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
CMG,2023-03-31,2023-04-25,0.0,1624.25,1563.98,9.59,13.81,8.92,9.2,8.55,29.0,8.9,8.86,8.86,8.79,5.0,0.0,8.0,0.0,2338970000.0,2365700000.0,2320000000.0,23.0,-148044.19,-125951.83,-13244.22,8590.72,14.41,288.92,14.89,54.55,-10.62,36.16,44.16,1.26,2.77,1800.0,2010.0,1800.0,50.5,51.55,102.05,5.669444444444444,0.68803,0.66852,0.678275,0.327065,51.7798827909034,-0.365845,199.0,73.0,1.0850612629594723,4.0,11.66666666666667,0,-5.997222222222225,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
EQR,2023-03-31,2023-04-25,1.0,55.99,62.14,8.09,-2.61,0.33,0.43,0.29,10.0,0.33,0.34,0.32,0.33,0.0,0.0,0.0,0.0,700360000.0,716100000.0,681430000.0,13.0,24744.8,23114.72,827.73,542.24,11.01,293.5,11.39,-70.0,-51.16,16.96,1.08,2.59,-6.08,62.5,60.0,62.5,1.025,2.125,3.15,5.04,0.22951,0.22951,0.22951,0.27341,-19.127706853731862,0.009755000000000014,167.0,73.0,0.3869565217391304,25.0,4.0000000000000036,1,1.0399999999999965,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
GE,2023-03-31,2023-04-25,1.0,91.37,80.79,7.74,21.85,0.14,0.15,0.1,16.0,0.14,0.13,0.13,0.19,1.0,0.0,7.0,0.0,13362700000.0,13963000000.0,12776900000.0,12.0,36887.2,35630.56,480.53,324.34,35.57,429.02,6.77,34.78,65.33,408.09,75.61,-5.12,0.56,100.0,96.0,100.0,2.2199999999999998,1.9849999999999999,4.205,4.205,0.50267,0.50267,0.50267,0.33682,32.993813038375066,-0.21462999999999993,1299.0,1311.0,0.8090237710593122,4.0,4.0000000000000036,1,0.20499999999999652,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
GEHC,2023-03-31,2023-04-25,1.0,76.46,68.71,5.14,17.0,0.79,0.81,0.77,4.0,0.79,0.8,0.97,0.0,0.0,0.0,0.0,0.0,4634080000.0,4724000000.0,4547000000.0,4.0,1500.0,1500.0,288.0,0.0,,,,,,,,,,88.0,80.0,88.0,1.775,2.025,3.8,4.318181818181818,0.50267,0.53194,0.5173049999999999,0.29292,43.37576478093193,-0.2341399999999999,27.0,68.0,0.8915950334288443,4.0,9.090909090909093,0,-4.772727272727275,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
GLW,2023-03-31,2023-04-25,1.0,32.85,35.56,0.12,-7.51,0.39,0.41,0.36,12.0,0.39,0.39,0.39,0.47,0.0,0.0,0.0,1.0,3343210000.0,3385710000.0,3299000000.0,10.0,3250.4,3164.0,53.33,41.57,0.76,306.79,1.98,-12.96,-7.84,-15.83,-31.91,-4.19,-4.87,34.0,32.0,34.0,0.6499999999999999,0.9750000000000001,1.625,4.779411764705882,0.57096,0.57096,0.57096,0.32707,42.715776937088414,-0.292675,210.0,196.0,0.48957493376339134,4.0,5.882352941176472,0,-1.1029411764705896,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
GM,2023-03-31,2023-04-25,1.0,33.71,36.32,-2.37,-9.39,1.71,1.97,1.3,18.0,1.68,1.66,1.65,1.55,4.0,0.0,6.0,0.0,38950100000.0,42081000000.0,36395000000.0,11.0,24368.8,22971.52,1109.87,686.51,23.41,274.18,22.65,57.04,-5.78,-7.21,10.63,-0.69,-0.76,34.5,32.0,34.5,0.79,0.98,1.77,5.130434782608695,0.60999,0.60999,0.60999,0.42462,30.389022770865097,-0.23415000000000002,424.0,11414.0,0.6304757532558533,4.0,7.246376811594201,0,-2.115942028985506,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
GOOG,2023-03-31,2023-04-25,1.0,106.06,96.73,-1.37,8.15,1.06,1.21,0.87,30.0,1.07,1.05,1.07,1.16,1.0,0.0,2.0,3.0,68883200000.0,71359000000.0,67270600000.0,28.0,-409360.8,-408691.04,-164.27,255.89,9.78,309.36,11.29,-31.37,-0.94,-17.74,-4.92,-1.56,-4.09,107.0,105.0,107.0,2.64,2.785,5.425000000000001,5.070093457943925,0.60999,0.60999,0.60999,0.37584,38.385875178281616,-0.27317,3832.0,5249.0,0.7315566005654712,4.0,1.869158878504673,1,3.2009345794392523,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
GOOGL,2023-03-31,2023-04-25,1.0,105.44,95.22,-1.51,9.06,1.07,1.21,0.87,36.0,1.07,1.06,1.08,1.17,1.0,0.0,3.0,3.0,68904000000.0,71359000000.0,67270600000.0,31.0,-414747.28,-414086.48,-171.73,245.89,9.78,309.36,11.29,-31.37,-0.94,-17.74,-4.92,-1.56,-4.09,106.0,104.0,106.0,2.75,2.67,5.42,5.113207547169811,0.61974,0.60999,0.614865,0.38072,38.08071690533694,-0.297555,6094.0,8232.0,0.9194273203894682,4.0,1.8867924528301883,1,3.2264150943396226,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
HAL,2023-03-31,2023-04-25,1.0,29.6,40.03,12.33,-16.94,0.67,0.7,0.65,24.0,0.67,0.67,0.67,0.67,1.0,0.0,1.0,2.0,5495490000.0,5514000000.0,5421100000.0,18.0,3269.6,3061.28,104.53,9.7,32.7,278.89,33.06,100.0,20.0,31.92,50.39,3.14,1.57,34.5,31.5,34.5,0.735,0.74,1.475,4.27536231884058,0.51243,0.51243,0.51243,0.53194,-3.8073492964892597,-0.11707000000000006,190.0,695.0,0.5972991152274021,4.0,8.695652173913048,0,-4.420289855072468,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
DOW,2023-03-31,2023-04-25,1.0,51.78,57.89,1.39,-9.31,0.36,0.45,0.27,21.0,0.36,0.37,0.38,0.75,0.0,0.0,2.0,1.0,11352200000.0,11768000000.0,10868500000.0,15.0,5989.6,6012.0,104.53,288.33,3.52,303.13,6.67,-78.6,-58.56,-18.65,-32.4,-5.09,-4.98,55.0,52.5,55.0,1.1400000000000001,0.725,1.8650000000000002,3.390909090909091,0.39536,0.39536,0.39536,0.3417,13.572440307567781,-0.12683,381.0,599.0,0.6495258166491044,4.0,4.545454545454541,0,-1.1545454545454503,2023-04-24,415.0,397.0763244628906,0.1417,0.1538999999999999,0.1619121428571428,0.0121999999999999,0.0202121428571428,0,0.1779414285714285,0.12219,0.0557514285714285,0.0083657142857143,0.0,0.0,0.0119521912350597,0.0435295890633698,0.0931510130727776,0.0485489869272223,0.4673012952565607,1.02,-1.6037090419877444,0.5424146574553728,-0.6306545047046789,-0.003164708004969,0.049495118798803,-0.0061786746245309,1,16.889999389648438,20.399999618530273,2.7199993896484376
ORLY,2023-03-31,2023-04-26,0.0,819.04,800.63,9.18,11.69,8.0,8.5,7.64,20.0,8.02,8.01,8.01,8.23,3.0,0.0,5.0,1.0,3584040000.0,3680800000.0,3515340000.0,17.0,-198143.2,-178310.24,-11431.47,7754.18,8.12,279.34,7.75,9.8,-8.2,1.83,1.1,-1.44,-1.42,900.0,920.0,900.0,24.0,23.9,47.9,5.322222222222222,0.25877,0.26853,0.26365,0.20024,24.05082495732979,-0.014630000000000004,234.0,32.0,1.4057142857142857,24.0,2.2222222222222143,1,3.1000000000000076,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
ODFL,2023-03-31,2023-04-26,0.0,334.49,319.25,-8.66,-4.3,2.7,2.89,2.58,18.0,2.7,2.7,2.7,2.6,2.0,0.0,3.0,1.0,1482810000.0,1527200000.0,1451650000.0,13.0,-5226.4,-6540.16,371.73,431.09,19.1,290.35,21.16,21.16,-13.1,28.31,32.27,2.27,2.93,340.0,310.0,340.0,13.45,12.9,26.35,7.75,0.3856,0.37584,0.38072,0.29292,23.061567556209283,-0.04877499999999996,24.0,4.0,2.061111111111111,24.0,8.823529411764708,0,-1.0735294117647083,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
NSC,2023-03-31,2023-04-26,1.0,202.93,241.18,-0.94,-16.65,3.12,3.34,2.53,25.0,3.12,3.21,3.21,3.21,0.0,0.0,3.0,4.0,3109840000.0,3261000000.0,2976000000.0,19.0,8228.0,8122.4,213.33,210.84,14.39,281.24,14.52,9.62,-8.8,5.92,8.43,-2.04,-2.04,207.5,200.0,207.5,3.4000000000000004,3.75,7.15,3.4457831325301203,0.4734,0.48316,0.47828,0.43438,9.178723760140503,-0.190235,45.0,34.0,2.5557851239669422,3.0,3.6144578313253017,0,-0.1686746987951815,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
NOW,2023-03-31,2023-04-26,1.0,431.31,463.07,5.27,-1.95,2.04,2.19,1.96,31.0,2.03,2.03,2.03,2.1,2.0,0.0,3.0,0.0,2083810000.0,2102000000.0,1997980000.0,29.0,7391.2,6607.2,530.13,227.54,22.88,295.69,23.32,56.16,16.33,5.35,38.13,1.24,0.54,442.5,455.0,442.5,14.7,14.600000000000001,29.3,6.621468926553672,0.92217,0.91242,0.917295,0.41487,54.772455971088895,-0.478035,0.0,0.0,1.683998331711386,3.0,2.824858757062154,1,3.796610169491518,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
MAS,2023-03-31,2023-04-26,1.0,47.75,50.58,6.49,0.53,0.63,0.85,0.58,19.0,0.63,0.63,0.63,0.79,0.0,0.0,1.0,0.0,1912080000.0,2052100000.0,1818400000.0,19.0,3986.4,4205.92,142.93,337.88,3.64,293.83,4.81,-2.99,-33.67,29.45,-7.69,-2.93,-1.84,50.0,55.0,50.0,1.95,1.5,3.45,6.9,0.33682,0.32707,0.33194500000000005,0.23926,27.921794273147672,-0.034150000000000014,1711.0,56.0,0.4444444444444444,24.0,10.000000000000009,0,-3.1000000000000085,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
META,2023-03-31,2023-04-26,1.0,202.84,147.3,3.23,42.16,2.03,3.03,1.14,39.0,2.02,1.98,2.0,1.55,1.0,0.0,9.0,0.0,27654600000.0,29277000000.0,26763800000.0,40.0,8399.2,9873.12,-410.67,516.05,-1.12,320.76,-0.56,-52.04,7.32,-31.23,-38.09,-2.44,-14.83,207.5,237.5,207.5,9.600000000000001,9.399999999999999,19.0,9.156626506024097,1.27338,1.26363,1.268505,0.41974500000000003,66.9102605035061,-0.785345,673.0,520.0,0.7878041331568767,3.0,14.457831325301207,0,-5.30120481927711,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
MAA,2023-03-31,2023-04-26,1.0,143.19,162.55,2.94,-9.32,1.1,1.17,1.06,6.0,1.1,1.1,1.09,1.12,0.0,0.0,0.0,0.0,528260000.0,533100000.0,519700000.0,14.0,15362.4,12677.28,233.6,2217.44,13.6,287.85,13.55,25.5,78.1,7.28,35.28,4.93,4.99,150.0,150.0,150.0,3.65,4.85,8.5,5.666666666666666,0.28804,0.25877,0.273405,0.22950500000000001,16.056765604140374,-0.024385000000000018,17.0,3.0,20.133333333333333,24.0,0.0,1,5.666666666666666,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
OTIS,2023-03-31,2023-04-26,1.0,80.99,81.08,1.1,0.99,0.76,0.83,0.73,7.0,0.76,0.76,0.75,0.82,0.0,0.0,1.0,0.0,3257800000.0,3343000000.0,3213000000.0,5.0,3647.2,3479.52,72.53,115.33,-4.29,309.24,-4.38,4.17,-6.25,-3.39,-4.55,-0.65,-0.04,82.5,85.0,82.5,2.4,2.175,4.574999999999999,5.545454545454544,0.25877,0.27829,0.26853,0.195365,27.246490150076337,-0.024389999999999995,1449.0,3.0,111.61538461538461,24.0,3.0303030303030276,1,2.5151515151515165,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
MOH,2023-03-31,2023-04-26,1.0,269.64,298.35,2.2,-7.64,5.12,5.63,4.75,16.0,5.09,5.13,5.24,5.52,0.0,0.0,1.0,0.0,8329710000.0,8439000000.0,8049000000.0,13.0,15903.2,15004.0,870.93,621.26,15.13,303.36,15.77,42.36,-5.96,19.8,15.0,0.47,0.0,280.0,300.0,280.0,10.5,10.6,21.1,7.535714285714286,0.36609,0.37584,0.370965,0.26365,28.928605124472657,-0.06828999999999996,99.0,10.0,0.5882352941176471,24.0,7.14285714285714,1,0.3928571428571459,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
PTC,2023-03-31,2023-04-26,1.0,123.17,135.77,1.65,-7.79,1.14,1.31,0.98,14.0,1.13,1.13,1.13,1.17,1.0,0.0,1.0,0.0,539140000.0,565450000.0,490700000.0,13.0,5936.8,5664.8,160.0,321.1,1.79,0.0,4.78,9.82,24.24,33.08,68.71,0.22,8.94,125.0,125.0,125.0,4.35,4.95,9.3,7.44,0.35633,0.37584,0.366085,0.25877,29.314230301705884,-0.07804,15.0,0.0,0.14285714285714285,24.0,0.0,1,7.44,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
WAB,2023-03-31,2023-04-26,1.0,97.34,104.03,-0.85,-7.23,1.19,1.25,1.12,12.0,1.2,1.2,1.21,1.24,0.0,0.0,0.0,2.0,2121140000.0,2205500000.0,2037680000.0,8.0,8940.0,6498.4,128.0,2503.03,6.9,301.83,6.24,10.17,6.56,8.19,15.41,0.09,0.89,100.0,100.0,100.0,3.7,2.725,6.425000000000001,6.425,0.30755,0.31731,0.31243,0.22950500000000001,26.541945395768646,-0.043899999999999995,74.0,23.0,1.5096418732782368,24.0,0.0,1,6.425,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
ROL,2023-03-31,2023-04-26,1.0,36.74,36.14,7.02,8.8,0.17,0.18,0.16,5.0,0.17,0.17,0.17,0.16,0.0,0.0,0.0,0.0,638400000.0,643000000.0,632300000.0,4.0,-3021.6,-3048.48,25.6,19.2,11.2,269.44,11.35,21.43,-22.73,9.46,10.22,-0.57,-0.16,40.0,40.0,40.0,0.95,1.225,2.175,5.437499999999999,0.24902,0.27829,0.263655,0.21487499999999998,18.501450759515272,-0.024389999999999967,1207.0,0.0,34.5,24.0,0.0,1,5.437499999999999,2023-04-25,409.0,390.773193359375,0.166095,0.1730614285714286,0.1768951785714285,0.0069664285714285,0.0108001785714285,0,0.20024,0.1430942857142857,0.0571457142857143,0.0055721428571428,0.2778157385263637,0.1428822444138577,0.0717131474103585,0.1147778086813422,0.1112027805726327,0.0548922194273672,1.0321487294679148,1.06,-1.2880303838328573,1.9752270544192585,0.4737118647087602,-0.0196276503177307,0.026102234908655,-0.0219544479995478,1,18.760000228881836,21.649999618530273,2.1505002288818353
